"exchange"	"price"	"symbol"	"x"
"22"	"D"	0.1619	"PLUG"	1400
"24"	"D"	0.162	"PLUG"	3600
"85"	"D"	0.2801	"PEIX"	700
"90"	"D"	0.2802	"PEIX"	500
"174"	"D"	0.283	"PEIX"	100
"322"	"D"	0.2912	"PGRX"	16700
"349"	"K"	0.3	"PGRX"	200
"354"	"Q"	0.3014	"PGRX"	100
"355"	"Q"	0.3016	"PGRX"	3000
"373"	"P"	0.32	"PGRX"	100
"377"	"D"	0.3298	"PGRX"	175
"433"	"Q"	0.37	"NEWL"	300
"434"	"Q"	0.375	"NEWL"	300
"445"	"Q"	0.38	"NEWL"	100
"452"	"D"	0.383	"NEWL"	500
"464"	"D"	0.394	"NEWL"	300
"472"	"D"	0.4	"OPHC"	200
"519"	"D"	0.44	"WAVX"	2517
"520"	"P"	0.441	"WAVX"	300
"521"	"Q"	0.441	"WAVX"	500
"522"	"Z"	0.441	"WAVX"	900
"523"	"D"	0.4499	"WAVX"	203
"525"	"D"	0.45	"WAVX"	6100
"526"	"J"	0.45	"WAVX"	300
"527"	"K"	0.45	"WAVX"	3400
"528"	"P"	0.45	"WAVX"	1000
"529"	"Q"	0.45	"WAVX"	1100
"530"	"Z"	0.45	"WAVX"	1000
"537"	"D"	0.4501	"WAVX"	600
"538"	"P"	0.4501	"WAVX"	400
"586"	"D"	0.455	"WAVX"	100
"636"	"D"	0.459	"WAVX"	800
"641"	"Z"	0.4591	"WAVX"	800
"651"	"K"	0.4598	"WAVX"	1800
"652"	"P"	0.4598	"WAVX"	400
"657"	"D"	0.4599	"WAVX"	7101
"658"	"K"	0.4599	"WAVX"	1600
"664"	"D"	0.46	"WAVX"	38600
"665"	"P"	0.46	"WAVX"	4800
"666"	"Q"	0.46	"WAVX"	10400
"675"	"D"	0.4601	"WAVX"	200
"676"	"P"	0.4601	"WAVX"	1000
"683"	"D"	0.4602	"WAVX"	200
"692"	"D"	0.4603	"WAVX"	100
"733"	"D"	0.4619	"WAVX"	1000
"735"	"P"	0.462	"WAVX"	500
"784"	"D"	0.4649	"WAVX"	1000
"785"	"K"	0.4649	"WAVX"	500
"816"	"D"	0.4698	"WAVX"	900
"817"	"K"	0.4698	"WAVX"	900
"818"	"D"	0.4699	"WAVX"	599
"831"	"C"	0.4703	"WAVX"	100
"832"	"P"	0.4703	"WAVX"	500
"833"	"Q"	0.4703	"WAVX"	100
"844"	"D"	0.48	"WAVX"	5100
"845"	"Z"	0.48	"WAVX"	7500
"851"	"D"	0.5001	"IVAN"	500
"852"	"Q"	0.5001	"IVAN"	100
"874"	"D"	0.5068	"IVAN"	150
"875"	"D"	0.5069	"IVAN"	3000
"876"	"P"	0.5069	"IVAN"	200
"889"	"D"	0.51	"IVAN"	3931
"890"	"P"	0.51	"IVAN"	12900
"901"	"P"	0.511	"IVAN"	1000
"979"	"D"	0.56	"ZLCS"	1200
"980"	"D"	0.5601	"ZLCS"	1500
"981"	"D"	0.5679	"ZLCS"	3700
"984"	"D"	0.568	"ZLCS"	2400
"986"	"D"	0.5699	"ZLCS"	14000
"991"	"D"	0.57	"ZLCS"	9892
"1008"	"D"	0.5799	"QTWW"	4600
"1016"	"Z"	0.58	"QTWW"	2800
"1019"	"D"	0.58	"ZLCS"	15650
"1218"	"D"	0.6	"NLST"	10000
"1248"	"D"	0.606	"NLST"	100
"1360"	"A"	0.64	"NBS"	1600
"1361"	"C"	0.64	"NBS"	300
"1362"	"Q"	0.64	"NBS"	300
"1363"	"Z"	0.64	"NBS"	100
"1371"	"D"	0.6401	"NBS"	6105
"1374"	"D"	0.6489	"ECTE"	800
"1382"	"D"	0.65	"IDRA"	900
"1387"	"D"	0.6501	"IDRA"	2000
"1505"	"D"	0.73	"DYSL"	100
"1516"	"D"	0.75	"LPTH"	710
"1517"	"Q"	0.75	"LPTH"	700
"1529"	"D"	0.7501	"LPTH"	1540
"1576"	"D"	0.7589	"SVNT"	14500
"1577"	"D"	0.759	"SVNT"	4500
"1594"	"Q"	0.76	"SVNT"	1200
"1717"	"D"	0.86	"ETRM"	300
"1790"	"P"	0.89	"OTIV"	500
"1798"	"D"	0.9376	"LRAD"	500
"1799"	"D"	0.94	"LRAD"	300
"1845"	"D"	0.985	"HSOL"	500
"1846"	"K"	0.985	"HSOL"	200
"1852"	"D"	0.99	"FCEL"	1100
"1853"	"Q"	0.99	"FCEL"	1582
"1861"	"C"	0.9901	"FCEL"	200
"1863"	"D"	0.9903	"FCEL"	1500
"1867"	"C"	0.9906	"FCEL"	2300
"1869"	"Q"	0.9908	"FCEL"	300
"1870"	"D"	0.9924	"FCEL"	100
"1876"	"D"	0.9947	"FCEL"	100
"1877"	"Q"	0.9947	"FCEL"	100
"1912"	"Q"	0.9989	"FCEL"	100
"1917"	"D"	0.9995	"HSOL"	100
"1918"	"D"	0.9998	"FCEL"	600
"1919"	"Z"	0.9998	"FCEL"	275
"1923"	"D"	0.9999	"HSOL"	3482
"1924"	"D"	1	"FCEL"	200
"1925"	"Q"	1	"FCEL"	200
"1926"	"Z"	1	"FCEL"	200
"1935"	"D"	1	"HSOL"	100
"1936"	"K"	1	"HSOL"	1518
"1971"	"D"	1.0049	"FCEL"	1300
"1972"	"D"	1.005	"FCEL"	1300
"1987"	"D"	1.0099	"FCEL"	3700
"1996"	"D"	1.01	"FCEL"	1900
"1997"	"K"	1.01	"FCEL"	900
"1998"	"P"	1.01	"FCEL"	200
"1999"	"Q"	1.01	"FCEL"	100
"2011"	"K"	1.01	"HSOL"	2000
"2055"	"Z"	1.015	"FCEL"	100
"2074"	"D"	1.0197	"HSOL"	1000
"2092"	"D"	1.02	"HSOL"	200
"2093"	"P"	1.02	"HSOL"	300
"2267"	"K"	1.05	"INVE"	100
"2268"	"P"	1.05	"INVE"	200
"2269"	"Q"	1.05	"INVE"	100
"2347"	"D"	1.0701	"FREE"	6228
"2351"	"D"	1.071	"FREE"	3000
"2356"	"D"	1.078	"FREE"	1250
"2357"	"D"	1.079	"FREE"	3082
"2359"	"D"	1.0795	"FREE"	2000
"2360"	"D"	1.0799	"FREE"	250
"2363"	"K"	1.08	"FREE"	918
"2364"	"P"	1.08	"FREE"	2800
"2365"	"Q"	1.08	"FREE"	200
"2398"	"D"	1.09	"FREE"	500
"2423"	"D"	1.09	"ZAZA"	1619
"2431"	"D"	1.091	"ZAZA"	600
"2470"	"D"	1.1	"PTSX"	3588
"2482"	"D"	1.1	"VRML"	300
"2483"	"D"	1.1	"ZAZA"	12700
"2484"	"J"	1.1	"ZAZA"	150
"2490"	"D"	1.1001	"VRML"	300
"2491"	"D"	1.1001	"ZAZA"	2100
"2498"	"D"	1.101	"ZAZA"	2381
"2504"	"D"	1.1033	"ZAZA"	800
"2505"	"D"	1.1035	"ZAZA"	666
"2517"	"D"	1.108	"ZAZA"	1000
"2520"	"D"	1.109	"ZAZA"	3000
"2524"	"B"	1.11	"GERN"	386
"2525"	"K"	1.11	"GERN"	100
"2526"	"P"	1.11	"GERN"	511
"2527"	"Q"	1.11	"GERN"	199
"2541"	"D"	1.11	"ZAZA"	400
"2542"	"P"	1.11	"ZAZA"	1700
"2551"	"D"	1.118	"ZAZA"	3000
"2553"	"D"	1.1199	"GERN"	200
"2556"	"D"	1.12	"GERN"	600
"2557"	"Q"	1.12	"GERN"	100
"2570"	"D"	1.12	"ZAZA"	2000
"2571"	"K"	1.12	"ZAZA"	400
"2574"	"D"	1.1201	"UNTK"	7037
"2591"	"D"	1.13	"LEDS"	3500
"2592"	"K"	1.13	"LEDS"	700
"2593"	"Z"	1.13	"LEDS"	100
"2600"	"D"	1.13	"ZAZA"	4200
"2601"	"Q"	1.13	"ZAZA"	2300
"2602"	"Y"	1.13	"ZAZA"	100
"2603"	"Z"	1.13	"ZAZA"	400
"2616"	"D"	1.1302	"ZAZA"	1550
"2627"	"D"	1.135	"ZAZA"	100
"2657"	"Q"	1.14	"UNTK"	100
"2658"	"D"	1.14	"ZAZA"	100
"2659"	"J"	1.14	"ZAZA"	400
"2660"	"P"	1.14	"ZAZA"	600
"2661"	"Q"	1.14	"ZAZA"	200
"2675"	"D"	1.1401	"ZAZA"	5050
"2696"	"D"	1.145	"ZAZA"	100
"2707"	"D"	1.149	"SGOC"	1800
"2709"	"D"	1.149	"ZAZA"	100
"2721"	"D"	1.15	"LEDS"	5480
"2722"	"Q"	1.15	"LEDS"	2100
"2723"	"D"	1.15	"MELA"	100
"2733"	"K"	1.15	"ZAZA"	2200
"2734"	"P"	1.15	"ZAZA"	200
"2746"	"D"	1.151	"LEDS"	4000
"2766"	"D"	1.159	"SGOC"	2000
"2773"	"D"	1.1599	"MELA"	1500
"2779"	"D"	1.16	"LEDS"	2767
"2780"	"Q"	1.16	"LEDS"	100
"2781"	"Z"	1.16	"LEDS"	100
"2782"	"D"	1.16	"MELA"	900
"2783"	"K"	1.16	"MELA"	200
"2794"	"D"	1.16	"ZAZA"	100
"2795"	"Q"	1.16	"ZAZA"	900
"2807"	"D"	1.161	"LEDS"	4753
"2821"	"D"	1.17	"LEDS"	602
"2822"	"P"	1.17	"LEDS"	700
"2841"	"D"	1.17	"ZAZA"	8355
"2842"	"Q"	1.17	"ZAZA"	545
"2855"	"D"	1.1701	"ZAZA"	7500
"2858"	"D"	1.171	"LEDS"	500
"2862"	"D"	1.171	"ZAZA"	2500
"2866"	"D"	1.1724	"SGOC"	1500
"2910"	"D"	1.18	"LEDS"	1000
"2911"	"Z"	1.18	"LEDS"	300
"2921"	"D"	1.18	"SGOC"	300
"2925"	"D"	1.18	"ZAZA"	2000
"2940"	"D"	1.1801	"LEDS"	2900
"2949"	"D"	1.184	"SGOC"	100
"2962"	"D"	1.19	"LEDS"	200
"2963"	"J"	1.19	"LEDS"	200
"2964"	"K"	1.19	"LEDS"	2400
"2971"	"D"	1.19	"SGOC"	100
"2978"	"D"	1.1901	"LEDS"	3740
"2984"	"D"	1.195	"LEDS"	200
"2993"	"P"	1.2	"LEDS"	100
"3027"	"D"	1.205	"LEDS"	100
"3042"	"D"	1.21	"LEDS"	100
"3043"	"J"	1.21	"LEDS"	300
"3044"	"K"	1.21	"LEDS"	1600
"3045"	"P"	1.21	"LEDS"	200
"3046"	"Z"	1.21	"LEDS"	100
"3058"	"K"	1.21	"SGOC"	1000
"3085"	"D"	1.22	"LEDS"	400
"3086"	"J"	1.22	"LEDS"	300
"3087"	"K"	1.22	"LEDS"	300
"3128"	"D"	1.221	"LEDS"	1750
"3154"	"D"	1.23	"LEDS"	1200
"3155"	"Z"	1.23	"LEDS"	100
"3158"	"K"	1.23	"OCLR"	977
"3205"	"D"	1.24	"LEDS"	200
"3224"	"D"	1.249	"LEDS"	1400
"3229"	"D"	1.2499	"SGOC"	3125
"3237"	"D"	1.25	"SGOC"	500
"3255"	"Q"	1.26	"PRTS"	200
"3305"	"D"	1.271	"ZN"	402
"3308"	"D"	1.272	"ZN"	748
"3310"	"D"	1.2745	"ZN"	193
"3334"	"Q"	1.28	"KGJI"	4400
"3335"	"Z"	1.28	"KGJI"	1000
"3341"	"D"	1.28	"OCZ"	1000
"3364"	"D"	1.2801	"OCZ"	700
"3367"	"D"	1.281	"OCZ"	1900
"3373"	"D"	1.285	"OCZ"	3900
"3379"	"D"	1.2865	"OCZ"	4250
"3383"	"D"	1.289	"OCZ"	3000
"3388"	"D"	1.2899	"OCZ"	1300
"3390"	"D"	1.2899	"SGOC"	1000
"3403"	"D"	1.29	"OCZ"	1400
"3404"	"Q"	1.29	"OCZ"	100
"3415"	"D"	1.29	"SGOC"	2200
"3429"	"D"	1.291	"OCZ"	100
"3460"	"D"	1.2999	"OCZ"	300
"3477"	"D"	1.3	"OCZ"	800
"3478"	"K"	1.3	"OCZ"	500
"3479"	"Q"	1.3	"OCZ"	300
"3519"	"D"	1.301	"OCZ"	1676
"3539"	"D"	1.305	"OCZ"	3888
"3559"	"D"	1.3076	"OCZ"	1012
"3593"	"D"	1.31	"OCZ"	4305
"3700"	"D"	1.3199	"OCZ"	500
"3723"	"D"	1.32	"OCZ"	200
"3734"	"Q"	1.32	"SMT"	200
"3805"	"D"	1.33	"DRRX"	400
"3838"	"D"	1.33	"STSI"	200
"3872"	"D"	1.335	"STSI"	100
"3894"	"D"	1.339	"DRRX"	2784
"3898"	"D"	1.3397	"STSI"	1000
"3904"	"D"	1.3399	"STSI"	100
"3927"	"D"	1.34	"STSI"	2350
"3980"	"D"	1.3471	"DRRX"	100
"3985"	"D"	1.349	"DRRX"	1000
"3994"	"D"	1.35	"DRRX"	4000
"4123"	"D"	1.389	"DRRX"	4900
"4162"	"D"	1.4004	"KIPS"	1900
"4163"	"D"	1.404	"KIPS"	100
"4168"	"D"	1.406	"KIPS"	1100
"4182"	"D"	1.41	"PTEK"	150
"4338"	"D"	1.4501	"PPHM"	200
"4342"	"D"	1.451	"PPHM"	500
"4373"	"D"	1.4601	"SUTR"	156
"4382"	"D"	1.47	"PPHM"	100
"4383"	"Q"	1.47	"PPHM"	900
"4389"	"D"	1.475	"PPHM"	600
"4390"	"D"	1.476	"PPHM"	565
"4391"	"D"	1.478	"PPHM"	100
"4393"	"D"	1.4797	"PPHM"	100
"4394"	"D"	1.4799	"PPHM"	1740
"4406"	"D"	1.48	"PPHM"	660
"4446"	"D"	1.5	"HILL"	400
"4447"	"Q"	1.5	"HILL"	2000
"4470"	"D"	1.5001	"ECTY"	100
"4478"	"D"	1.5016	"HILL"	100
"4479"	"D"	1.5028	"HILL"	100
"4483"	"D"	1.5046	"HILL"	200
"4486"	"D"	1.509	"HILL"	500
"4487"	"D"	1.51	"HILL"	100
"4528"	"D"	1.5299	"ECTY"	313
"4529"	"D"	1.53	"ECTY"	1100
"4530"	"Q"	1.53	"ECTY"	313
"4543"	"D"	1.5301	"ECTY"	530
"4579"	"D"	1.55	"ECTY"	2032
"4580"	"Q"	1.55	"ECTY"	3500
"4585"	"P"	1.55	"MTSN"	700
"4586"	"Q"	1.55	"MTSN"	100
"4609"	"D"	1.5508	"ECTY"	300
"4610"	"D"	1.551	"ECTY"	581
"4618"	"D"	1.5574	"ECTY"	300
"4624"	"K"	1.56	"MTSN"	100
"4625"	"P"	1.56	"MTSN"	600
"4649"	"D"	1.5693	"ECTY"	360
"4652"	"D"	1.5699	"ECTY"	2750
"4654"	"D"	1.57	"ECTY"	3340
"4658"	"P"	1.57	"MTSN"	100
"4673"	"D"	1.58	"ECTY"	1187
"4719"	"B"	1.59	"VELT"	100
"4720"	"D"	1.59	"VELT"	200
"4721"	"P"	1.59	"VELT"	100
"4722"	"Z"	1.59	"VELT"	300
"4750"	"P"	1.6	"JRCC"	300
"4751"	"Z"	1.6	"JRCC"	100
"4762"	"B"	1.6	"VELT"	600
"4763"	"D"	1.6	"VELT"	2800
"4764"	"J"	1.6	"VELT"	1300
"4765"	"K"	1.6	"VELT"	100
"4766"	"P"	1.6	"VELT"	900
"4767"	"Q"	1.6	"VELT"	400
"4768"	"Y"	1.6	"VELT"	100
"4769"	"Z"	1.6	"VELT"	648
"4810"	"D"	1.6098	"VELT"	345
"4824"	"Q"	1.61	"JRCC"	500
"4841"	"D"	1.61	"VELT"	100
"4842"	"P"	1.61	"VELT"	100
"4867"	"D"	1.614	"VELT"	100
"4873"	"Z"	1.615	"JRCC"	100
"4879"	"D"	1.615	"VELT"	400
"4891"	"D"	1.6175	"VELT"	100
"4920"	"Q"	1.62	"JRCC"	300
"4921"	"Z"	1.62	"JRCC"	100
"4937"	"D"	1.62	"VELT"	100
"4981"	"D"	1.629	"JRCC"	200
"4991"	"D"	1.6299	"VELT"	3300
"5003"	"D"	1.63	"JRCC"	1200
"5004"	"J"	1.63	"JRCC"	200
"5005"	"K"	1.63	"JRCC"	1000
"5006"	"P"	1.63	"JRCC"	500
"5007"	"Y"	1.63	"JRCC"	100
"5021"	"D"	1.63	"VELT"	100
"5022"	"K"	1.63	"VELT"	200
"5023"	"P"	1.63	"VELT"	100
"5024"	"Q"	1.63	"VELT"	200
"5025"	"Z"	1.63	"VELT"	100
"5040"	"D"	1.6302	"VELT"	2074
"5066"	"D"	1.6353	"JRCC"	3800
"5077"	"D"	1.6387	"JRCC"	200
"5087"	"D"	1.6399	"JRCC"	500
"5097"	"D"	1.64	"JRCC"	200
"5098"	"K"	1.64	"JRCC"	500
"5099"	"Q"	1.64	"JRCC"	1375
"5225"	"D"	1.65	"PCO"	900
"5226"	"P"	1.65	"PCO"	200
"5248"	"Q"	1.65	"TIGR"	700
"5297"	"D"	1.6599	"VELT"	500
"5329"	"D"	1.66	"TRIT"	1000
"5340"	"D"	1.66	"ZIOP"	1200
"5341"	"K"	1.66	"ZIOP"	300
"5350"	"D"	1.6606	"STEM"	600
"5361"	"D"	1.662	"ZIOP"	1924
"5388"	"D"	1.669	"STEM"	1698
"5437"	"P"	1.67	"ZIOP"	1000
"5519"	"D"	1.68	"ZIOP"	1500
"5520"	"J"	1.68	"ZIOP"	1200
"5521"	"K"	1.68	"ZIOP"	600
"5522"	"P"	1.68	"ZIOP"	700
"5523"	"Q"	1.68	"ZIOP"	11682
"5524"	"Y"	1.68	"ZIOP"	7000
"5525"	"Z"	1.68	"ZIOP"	800
"5535"	"D"	1.6801	"ZIOP"	560
"5543"	"D"	1.681	"ZIOP"	1000
"5546"	"D"	1.682	"ZIOP"	2000
"5588"	"D"	1.6899	"ZIOP"	1000
"5652"	"P"	1.69	"ZIOP"	200
"5653"	"Q"	1.69	"ZIOP"	1100
"5654"	"Z"	1.69	"ZIOP"	900
"5790"	"D"	1.7	"JOEZ"	100
"5791"	"Y"	1.7	"JOEZ"	100
"5792"	"Z"	1.7	"JOEZ"	100
"5841"	"Q"	1.7	"ZIOP"	100
"5853"	"D"	1.7001	"JOEZ"	1200
"5869"	"D"	1.7012	"ZGNX"	100
"5895"	"D"	1.705	"RSOL"	1200
"5944"	"D"	1.71	"JOEZ"	800
"5945"	"J"	1.71	"JOEZ"	100
"5946"	"K"	1.71	"JOEZ"	100
"5947"	"Q"	1.71	"JOEZ"	400
"5948"	"Y"	1.71	"JOEZ"	100
"5949"	"Z"	1.71	"JOEZ"	100
"5984"	"D"	1.71	"ZGNX"	300
"5996"	"J"	1.71	"ZIOP"	100
"6013"	"D"	1.711	"JOEZ"	2200
"6018"	"D"	1.712	"JOEZ"	200
"6031"	"D"	1.7168	"JOEZ"	101
"6032"	"D"	1.7172	"JOEZ"	5900
"6045"	"P"	1.72	"GEVO"	400
"6046"	"Q"	1.72	"GEVO"	100
"6053"	"B"	1.72	"JOEZ"	100
"6054"	"D"	1.72	"JOEZ"	6600
"6055"	"Q"	1.72	"JOEZ"	743
"6088"	"Q"	1.72	"ZGNX"	200
"6102"	"D"	1.7208	"ZGNX"	2000
"6121"	"D"	1.729	"GEVO"	2882
"6130"	"D"	1.7299	"JOEZ"	1100
"6134"	"D"	1.7299	"TRIT"	3200
"6138"	"B"	1.73	"GEVO"	300
"6139"	"P"	1.73	"GEVO"	400
"6155"	"D"	1.73	"TRIT"	100
"6165"	"K"	1.73	"ZGNX"	200
"6191"	"D"	1.735	"ZGNX"	21800
"6209"	"D"	1.74	"GEVO"	1600
"6275"	"D"	1.7473	"USEG"	800
"6279"	"D"	1.7476	"USEG"	2300
"6283"	"D"	1.749	"GEVO"	2199
"6287"	"D"	1.7492	"RSOL"	1800
"6290"	"D"	1.7499	"RSOL"	3800
"6292"	"D"	1.7499	"USEG"	2000
"6324"	"D"	1.75	"USEG"	2100
"6397"	"P"	1.76	"DRYS"	375
"6406"	"P"	1.76	"DSCO"	200
"6432"	"D"	1.76	"SIFY"	2000
"6457"	"D"	1.7601	"DSCO"	2933
"6528"	"A"	1.77	"DRYS"	300
"6529"	"B"	1.77	"DRYS"	100
"6530"	"J"	1.77	"DRYS"	200
"6531"	"K"	1.77	"DRYS"	400
"6532"	"P"	1.77	"DRYS"	200
"6533"	"Q"	1.77	"DRYS"	1200
"6534"	"Y"	1.77	"DRYS"	100
"6535"	"Z"	1.77	"DRYS"	800
"6629"	"D"	1.7701	"DRYS"	7000
"6736"	"D"	1.78	"DRYS"	3651
"6737"	"J"	1.78	"DRYS"	500
"6738"	"K"	1.78	"DRYS"	1000
"6739"	"P"	1.78	"DRYS"	300
"6740"	"Q"	1.78	"DRYS"	7796
"6741"	"Z"	1.78	"DRYS"	1200
"6782"	"K"	1.78	"SIFY"	100
"6783"	"P"	1.78	"SIFY"	900
"6804"	"K"	1.78	"XRSC"	100
"6823"	"D"	1.7801	"DRYS"	2869
"6848"	"D"	1.7822	"DRYS"	800
"6855"	"D"	1.7845	"DRYS"	170
"6883"	"D"	1.788	"DRYS"	400
"6891"	"D"	1.7899	"DRYS"	600
"6897"	"B"	1.79	"DRYS"	100
"6898"	"D"	1.79	"DRYS"	10000
"6899"	"J"	1.79	"DRYS"	200
"6900"	"K"	1.79	"DRYS"	3700
"6901"	"P"	1.79	"DRYS"	5500
"6902"	"Q"	1.79	"DRYS"	300
"6903"	"Z"	1.79	"DRYS"	4400
"6953"	"D"	1.7901	"DRYS"	3801
"6975"	"D"	1.795	"DRYS"	100
"6993"	"D"	1.797	"DRYS"	100
"6996"	"D"	1.798	"DRYS"	600
"7002"	"D"	1.7988	"SIFY"	1860
"7009"	"D"	1.7999	"DRYS"	1550
"7015"	"D"	1.8	"DRYS"	2900
"7031"	"K"	1.8	"MVIS"	300
"7032"	"P"	1.8	"MVIS"	100
"7033"	"Z"	1.8	"MVIS"	100
"7048"	"Q"	1.8	"SIFY"	100
"7312"	"D"	1.8309	"RSOL"	1000
"7351"	"Q"	1.84	"DRWI"	200
"7352"	"Z"	1.84	"DRWI"	100
"7364"	"D"	1.84	"ENMD"	100
"7365"	"Q"	1.84	"ENMD"	100
"7384"	"D"	1.845	"ENMD"	300
"7394"	"D"	1.85	"ENMD"	100
"7460"	"D"	1.869	"RSOL"	200
"7467"	"D"	1.8699	"RSOL"	285
"7492"	"D"	1.87	"RSOL"	2050
"7517"	"D"	1.8799	"RSOL"	3000
"7522"	"D"	1.88	"IPAS"	301
"7541"	"D"	1.88	"RSOL"	1000
"7569"	"D"	1.8899	"RSOL"	3950
"7610"	"D"	1.895	"LLNW"	200
"7613"	"D"	1.899	"MNDO"	1000
"7643"	"D"	1.9	"LLNW"	1000
"7644"	"P"	1.9	"LLNW"	300
"7645"	"Q"	1.9	"LLNW"	100
"7658"	"D"	1.9001	"IKAN"	250
"7709"	"D"	1.91	"LLNW"	100
"7710"	"J"	1.91	"LLNW"	100
"7711"	"K"	1.91	"LLNW"	100
"7816"	"D"	1.925	"UPIP"	300
"7817"	"Q"	1.925	"UPIP"	100
"7850"	"D"	1.93	"SBCF"	4000
"7855"	"B"	1.93	"TLAB"	491
"7856"	"D"	1.93	"TLAB"	500
"7866"	"Z"	1.93	"UPIP"	100
"7877"	"D"	1.9349	"TLAB"	2000
"7885"	"B"	1.935	"TLAB"	100
"7886"	"D"	1.935	"TLAB"	900
"7887"	"J"	1.935	"TLAB"	500
"7888"	"Q"	1.935	"TLAB"	3400
"7889"	"Y"	1.935	"TLAB"	300
"7890"	"Z"	1.935	"TLAB"	700
"7911"	"D"	1.9399	"TLAB"	800
"7949"	"D"	1.94	"TLAB"	600
"7950"	"Q"	1.94	"TLAB"	330
"7951"	"Y"	1.94	"TLAB"	100
"7952"	"Z"	1.94	"TLAB"	200
"7972"	"D"	1.94	"UPIP"	100
"7973"	"P"	1.94	"UPIP"	100
"8011"	"Q"	1.945	"UPIP"	100
"8300"	"D"	1.9899	"ISIG"	100
"8427"	"D"	2	"UNIS"	350
"8428"	"Q"	2	"UNIS"	3000
"8436"	"D"	2	"WSTL"	500
"8440"	"D"	2.0001	"WSTL"	1100
"8525"	"D"	2.019	"UNIS"	250
"8640"	"D"	2.0301	"UNIS"	2000
"8679"	"D"	2.0399	"UNIS"	3000
"8681"	"B"	2.04	"FALC"	100
"8703"	"D"	2.04	"UNIS"	1781
"8788"	"Z"	2.05	"SONS"	100
"8810"	"D"	2.05	"WSTL"	100
"8811"	"Q"	2.05	"WSTL"	100
"8854"	"D"	2.06	"SONS"	100
"8855"	"J"	2.06	"SONS"	100
"8856"	"K"	2.06	"SONS"	700
"8857"	"Z"	2.06	"SONS"	2900
"8870"	"D"	2.06	"WSTL"	100
"8881"	"Q"	2.065	"SONS"	100
"8882"	"Z"	2.065	"SONS"	100
"8902"	"B"	2.07	"SONS"	100
"8903"	"D"	2.07	"SONS"	2200
"8904"	"K"	2.07	"SONS"	2966
"8905"	"P"	2.07	"SONS"	2000
"8906"	"Q"	2.07	"SONS"	2800
"8907"	"Z"	2.07	"SONS"	200
"8938"	"B"	2.075	"SONS"	100
"8939"	"D"	2.075	"SONS"	500
"8940"	"K"	2.075	"SONS"	100
"8941"	"P"	2.075	"SONS"	600
"8979"	"D"	2.08	"SONS"	400
"8980"	"K"	2.08	"SONS"	500
"9184"	"D"	2.1099	"TSYS"	400
"9379"	"D"	2.14	"NURO"	200
"9681"	"Q"	2.19	"ELON"	100
"9763"	"D"	2.196	"RTK"	257
"9765"	"D"	2.197	"RTK"	3000
"9780"	"D"	2.1999	"ELON"	220
"9786"	"D"	2.2	"ELON"	650
"9821"	"D"	2.2	"RTK"	2129
"9822"	"J"	2.2	"RTK"	124
"9823"	"Q"	2.2	"RTK"	200
"9824"	"Z"	2.2	"RTK"	300
"9839"	"D"	2.2001	"ELON"	500
"9848"	"D"	2.201	"ELON"	300
"9865"	"D"	2.204	"RTK"	200
"9874"	"D"	2.205	"RTK"	1100
"9875"	"P"	2.205	"RTK"	300
"9876"	"Q"	2.205	"RTK"	1000
"9897"	"D"	2.209	"RTK"	4000
"9912"	"D"	2.2099	"RTK"	1350
"9914"	"D"	2.21	"ELON"	100
"9915"	"Q"	2.21	"ELON"	100
"9929"	"D"	2.21	"PRAN"	4300
"9930"	"K"	2.21	"PRAN"	232
"9934"	"D"	2.21	"PSDV"	300
"9941"	"B"	2.21	"RTK"	100
"9942"	"D"	2.21	"RTK"	17000
"9943"	"K"	2.21	"RTK"	200
"9944"	"P"	2.21	"RTK"	100
"9945"	"Q"	2.21	"RTK"	1000
"9946"	"X"	2.21	"RTK"	100
"9947"	"Z"	2.21	"RTK"	3000
"9973"	"D"	2.2101	"RTK"	200
"9977"	"D"	2.211	"PRAN"	1198
"9985"	"D"	2.215	"RTK"	800
"9986"	"J"	2.215	"RTK"	100
"9987"	"K"	2.215	"RTK"	100
"9988"	"Q"	2.215	"RTK"	300
"10000"	"D"	2.2175	"RTK"	100
"10005"	"D"	2.219	"RTK"	100
"10011"	"D"	2.2199	"RTK"	2978
"10029"	"D"	2.22	"RTK"	2239
"10030"	"J"	2.22	"RTK"	700
"10031"	"Y"	2.22	"RTK"	700
"10043"	"D"	2.2201	"PSDV"	200
"10049"	"D"	2.225	"LXRX"	100
"10050"	"Z"	2.225	"LXRX"	100
"10054"	"B"	2.23	"LXRX"	100
"10055"	"Q"	2.23	"LXRX"	100
"10080"	"D"	2.236	"LXRX"	500
"10084"	"D"	2.2399	"LXRX"	5000
"10096"	"B"	2.24	"LXRX"	100
"10097"	"D"	2.24	"LXRX"	100
"10098"	"Y"	2.24	"LXRX"	100
"10127"	"D"	2.249	"LXRX"	400
"10140"	"Q"	2.25	"LXRX"	939
"10247"	"D"	2.27	"LFVN"	200
"10355"	"P"	2.29	"QUIK"	200
"10356"	"Y"	2.29	"QUIK"	200
"10416"	"Z"	2.3	"QUIK"	100
"10541"	"D"	2.311	"GALE"	465
"10559"	"D"	2.32	"GALE"	100
"10592"	"D"	2.3205	"GALE"	1000
"10622"	"D"	2.33	"GALE"	130
"10623"	"P"	2.33	"GALE"	1700
"10624"	"Q"	2.33	"GALE"	100
"10648"	"D"	2.3301	"GALE"	1435
