"exchange"	"price"	"symbol"	"x"
"30"	"D"	0.163	"PLUG"	1339
"31"	"Q"	0.163	"PLUG"	700
"37"	"D"	0.21	"OXBT"	100
"39"	"D"	0.2101	"OXBT"	100
"41"	"D"	0.2106	"OXBT"	200
"43"	"J"	0.2107	"OXBT"	500
"50"	"D"	0.214	"OXBT"	100
"81"	"Q"	0.28	"PGRX"	6709
"122"	"B"	0.2817	"PEIX"	6900
"123"	"K"	0.2817	"PEIX"	100
"124"	"P"	0.2817	"PEIX"	300
"128"	"D"	0.2818	"PEIX"	7100
"129"	"K"	0.2818	"PEIX"	300
"133"	"K"	0.2819	"PEIX"	400
"140"	"B"	0.282	"PGRX"	1000
"141"	"Q"	0.282	"PGRX"	900
"143"	"D"	0.2821	"PEIX"	100
"147"	"J"	0.2821	"PGRX"	100
"148"	"K"	0.2821	"PGRX"	100
"149"	"B"	0.2822	"PEIX"	400
"150"	"K"	0.2822	"PEIX"	300
"153"	"B"	0.2823	"PEIX"	600
"154"	"D"	0.2823	"PEIX"	600
"155"	"J"	0.2823	"PEIX"	2000
"156"	"K"	0.2823	"PEIX"	200
"167"	"K"	0.2827	"PEIX"	400
"175"	"D"	0.283	"PEIX"	100
"186"	"Q"	0.2835	"PGRX"	900
"190"	"D"	0.284	"PEIX"	363
"231"	"Q"	0.2848	"PGRX"	1700
"241"	"D"	0.285	"PEIX"	763
"242"	"J"	0.285	"PEIX"	900
"243"	"Z"	0.285	"PEIX"	1000
"444"	"D"	0.38	"ENG"	400
"447"	"D"	0.3801	"ENG"	400
"449"	"D"	0.3802	"NEWL"	4400
"456"	"D"	0.3899	"NEWL"	1000
"457"	"K"	0.39	"NEWL"	1133
"459"	"K"	0.39	"OPHC"	100
"468"	"K"	0.3998	"ENG"	100
"531"	"Q"	0.45	"WAVX"	602
"539"	"D"	0.4501	"WAVX"	10000
"543"	"B"	0.4502	"WAVX"	100
"551"	"D"	0.4507	"WAVX"	882
"620"	"D"	0.4567	"WAVX"	200
"625"	"D"	0.4576	"WAVX"	300
"628"	"D"	0.458	"WAVX"	3640
"632"	"D"	0.4589	"WAVX"	2500
"667"	"D"	0.46	"WAVX"	950
"668"	"K"	0.46	"WAVX"	300
"712"	"K"	0.461	"TBAC"	320
"904"	"D"	0.513	"IVAN"	7100
"909"	"D"	0.514	"IVAN"	3600
"910"	"D"	0.5149	"IVAN"	600
"912"	"D"	0.515	"IVAN"	2100
"913"	"K"	0.515	"IVAN"	1100
"931"	"D"	0.5159	"IVAN"	600
"942"	"D"	0.5169	"IVAN"	1400
"943"	"J"	0.5169	"IVAN"	200
"947"	"D"	0.519	"IVAN"	3600
"949"	"D"	0.52	"IVAN"	1600
"950"	"K"	0.52	"IVAN"	500
"951"	"Q"	0.52	"IVAN"	200
"1013"	"Q"	0.58	"NLST"	100
"1082"	"D"	0.5851	"ZLCS"	200
"1094"	"D"	0.586	"ZLCS"	100
"1097"	"K"	0.5865	"QTWW"	100
"1104"	"D"	0.587	"QTWW"	1000
"1105"	"K"	0.587	"QTWW"	1353
"1114"	"D"	0.5888	"ZLCS"	400
"1115"	"J"	0.5888	"ZLCS"	1813
"1116"	"K"	0.5888	"ZLCS"	4200
"1119"	"D"	0.5889	"ZLCS"	1900
"1120"	"K"	0.5889	"ZLCS"	100
"1121"	"P"	0.5889	"ZLCS"	300
"1122"	"Q"	0.5889	"ZLCS"	200
"1123"	"Z"	0.5889	"ZLCS"	100
"1125"	"D"	0.589	"NLST"	100
"1126"	"J"	0.589	"ZLCS"	100
"1127"	"Y"	0.589	"ZLCS"	100
"1129"	"D"	0.5891	"ZLCS"	2200
"1130"	"Z"	0.5891	"ZLCS"	350
"1146"	"K"	0.5898	"ZLCS"	200
"1147"	"Q"	0.5898	"ZLCS"	400
"1148"	"Z"	0.5898	"ZLCS"	350
"1151"	"Q"	0.5899	"ZLCS"	200
"1155"	"D"	0.59	"NLST"	200
"1161"	"D"	0.59	"ZLCS"	47176
"1162"	"K"	0.59	"ZLCS"	3500
"1200"	"D"	0.5971	"NLST"	6500
"1261"	"D"	0.61	"IDRA"	900
"1265"	"K"	0.62	"ECTE"	4160
"1271"	"Q"	0.621	"ECTE"	1100
"1274"	"K"	0.6211	"ECTE"	100
"1275"	"P"	0.6211	"ECTE"	200
"1282"	"A"	0.63	"NBS"	1300
"1283"	"D"	0.63	"NBS"	7800
"1284"	"K"	0.63	"NBS"	5021
"1286"	"D"	0.6301	"NBS"	7800
"1288"	"A"	0.6312	"NBS"	300
"1306"	"D"	0.6349	"NBS"	2700
"1307"	"C"	0.635	"NBS"	936
"1308"	"D"	0.635	"NBS"	8032
"1309"	"K"	0.635	"NBS"	4168
"1328"	"C"	0.638	"NBS"	200
"1337"	"P"	0.639	"NBS"	122
"1381"	"Q"	0.65	"DYSL"	100
"1383"	"D"	0.65	"IDRA"	600
"1403"	"Q"	0.67	"OSN"	100
"1424"	"D"	0.69	"DLIA"	800
"1425"	"Z"	0.69	"DLIA"	100
"1439"	"K"	0.702	"OINK"	200
"1442"	"D"	0.7021	"GLCH"	100
"1444"	"Y"	0.7023	"GLCH"	100
"1471"	"D"	0.7101	"GLCH"	100
"1477"	"D"	0.7102	"GLCH"	100
"1478"	"Q"	0.7102	"GLCH"	3600
"1507"	"D"	0.7399	"GLCH"	100
"1616"	"D"	0.7611	"SVNT"	2000
"1619"	"D"	0.762	"SVNT"	200
"1620"	"J"	0.762	"SVNT"	100
"1624"	"D"	0.7621	"SVNT"	2400
"1625"	"P"	0.7621	"SVNT"	100
"1626"	"Q"	0.7621	"SVNT"	200
"1630"	"D"	0.7629	"SVNT"	600
"1632"	"D"	0.763	"SVNT"	17600
"1633"	"K"	0.763	"SVNT"	100
"1634"	"Q"	0.763	"SVNT"	100
"1638"	"D"	0.7637	"SVNT"	300
"1644"	"P"	0.7669	"SVNT"	200
"1645"	"Q"	0.7669	"SVNT"	100
"1647"	"B"	0.7684	"SVNT"	100
"1648"	"J"	0.7684	"SVNT"	100
"1701"	"Q"	0.78	"PESI"	500
"1714"	"D"	0.8502	"ETRM"	200
"1715"	"P"	0.8502	"ETRM"	100
"1716"	"Q"	0.8502	"ETRM"	1783
"1718"	"D"	0.86	"ETRM"	1200
"1719"	"K"	0.86	"ETRM"	650
"1720"	"P"	0.86	"ETRM"	200
"1721"	"Q"	0.86	"ETRM"	3000
"1727"	"D"	0.8601	"ETRM"	300
"1786"	"K"	0.88	"OTIV"	100
"1810"	"P"	0.96	"LRAD"	100
"1835"	"J"	0.9802	"ZHNE"	400
"1836"	"K"	0.9802	"ZHNE"	100
"1837"	"K"	0.9803	"ZHNE"	2300
"1838"	"D"	0.981	"ZHNE"	7660
"1860"	"D"	0.99	"ZHNE"	200
"1928"	"D"	1	"GIGM"	100
"1929"	"J"	1	"GIGM"	237
"1930"	"K"	1	"GIGM"	283
"1937"	"D"	1	"HSOL"	300
"1938"	"J"	1	"HSOL"	1000
"1939"	"K"	1	"HSOL"	12500
"1940"	"P"	1	"HSOL"	100
"1941"	"Y"	1	"HSOL"	3000
"1942"	"Z"	1	"HSOL"	1000
"1954"	"K"	1	"ZHNE"	1240
"1990"	"D"	1.0099	"INVE"	12950
"1993"	"D"	1.01	"ESMC"	1000
"2012"	"D"	1.01	"HSOL"	400
"2013"	"K"	1.01	"HSOL"	5300
"2014"	"P"	1.01	"HSOL"	100
"2015"	"Q"	1.01	"HSOL"	9401
"2016"	"Y"	1.01	"HSOL"	2200
"2017"	"Z"	1.01	"HSOL"	1000
"2026"	"D"	1.01	"INVE"	1800
"2027"	"J"	1.01	"INVE"	400
"2028"	"K"	1.01	"INVE"	15950
"2029"	"P"	1.01	"INVE"	1780
"2030"	"Q"	1.01	"INVE"	800
"2031"	"Z"	1.01	"INVE"	300
"2047"	"D"	1.011	"HSOL"	2000
"2079"	"D"	1.0199	"INVE"	4000
"2094"	"B"	1.02	"HSOL"	200
"2095"	"C"	1.02	"HSOL"	3000
"2096"	"D"	1.02	"HSOL"	600
"2097"	"J"	1.02	"HSOL"	100
"2098"	"K"	1.02	"HSOL"	1000
"2099"	"P"	1.02	"HSOL"	1400
"2100"	"Q"	1.02	"HSOL"	4174
"2101"	"Y"	1.02	"HSOL"	2100
"2102"	"Z"	1.02	"HSOL"	1800
"2110"	"D"	1.02	"INVE"	1900
"2111"	"J"	1.02	"INVE"	100
"2112"	"Q"	1.02	"INVE"	600
"2113"	"Z"	1.02	"INVE"	200
"2127"	"D"	1.0201	"KUTV"	222
"2146"	"B"	1.03	"FCEL"	3286
"2147"	"D"	1.03	"FCEL"	16100
"2148"	"J"	1.03	"FCEL"	1600
"2149"	"P"	1.03	"FCEL"	300
"2150"	"Q"	1.03	"FCEL"	500
"2151"	"Y"	1.03	"FCEL"	2739
"2167"	"K"	1.03	"INVE"	100
"2173"	"D"	1.03	"VSCI"	100
"2178"	"D"	1.0301	"FCEL"	500
"2185"	"D"	1.031	"FCEL"	1000
"2191"	"D"	1.035	"FCEL"	3400
"2192"	"P"	1.035	"FCEL"	200
"2193"	"Q"	1.035	"FCEL"	500
"2194"	"Z"	1.035	"FCEL"	800
"2207"	"D"	1.0398	"FCEL"	200
"2209"	"D"	1.0399	"FCEL"	1000
"2215"	"B"	1.04	"FCEL"	700
"2216"	"D"	1.04	"FCEL"	23294
"2217"	"J"	1.04	"FCEL"	700
"2218"	"Q"	1.04	"FCEL"	100
"2219"	"Y"	1.04	"FCEL"	400
"2270"	"D"	1.05	"INVE"	400
"2300"	"D"	1.06	"ESEA"	200
"2317"	"D"	1.0601	"ESEA"	200
"2327"	"D"	1.0699	"ESEA"	600
"2330"	"D"	1.07	"ESEA"	100
"2331"	"Q"	1.07	"ESEA"	500
"2333"	"B"	1.07	"FREE"	100
"2334"	"D"	1.07	"FREE"	200
"2342"	"P"	1.07	"MPET"	200
"2348"	"D"	1.0701	"FREE"	5000
"2361"	"D"	1.0799	"FREE"	1900
"2366"	"Q"	1.08	"FREE"	3900
"2372"	"B"	1.08	"MPET"	100
"2373"	"D"	1.08	"MPET"	300
"2374"	"P"	1.08	"MPET"	100
"2375"	"Q"	1.08	"MPET"	1500
"2389"	"D"	1.085	"MPET"	200
"2390"	"P"	1.085	"MPET"	100
"2391"	"Z"	1.085	"MPET"	100
"2408"	"D"	1.09	"MPET"	200
"2409"	"Q"	1.09	"MPET"	400
"2418"	"J"	1.09	"SYMX"	100
"2496"	"D"	1.101	"SGOC"	400
"2567"	"D"	1.12	"SGOC"	500
"2587"	"Y"	1.13	"GERN"	100
"2621"	"D"	1.135	"GERN"	700
"2622"	"J"	1.135	"GERN"	200
"2623"	"Q"	1.135	"GERN"	500
"2624"	"Z"	1.135	"GERN"	200
"2641"	"D"	1.14	"EDS"	100
"2642"	"B"	1.14	"GERN"	1000
"2643"	"D"	1.14	"GERN"	20171
"2644"	"J"	1.14	"GERN"	700
"2645"	"P"	1.14	"GERN"	2200
"2646"	"Q"	1.14	"GERN"	6436
"2647"	"Y"	1.14	"GERN"	300
"2670"	"D"	1.1401	"EDS"	200
"2678"	"D"	1.1404	"GERN"	500
"2680"	"D"	1.141	"GERN"	4427
"2685"	"D"	1.1425	"GERN"	400
"2687"	"D"	1.145	"GERN"	3611
"2688"	"P"	1.145	"GERN"	700
"2689"	"Q"	1.145	"GERN"	644
"2690"	"Z"	1.145	"GERN"	1400
"2703"	"D"	1.148	"GERN"	1000
"2716"	"B"	1.15	"GERN"	1500
"2717"	"D"	1.15	"GERN"	4465
"2718"	"Y"	1.15	"GERN"	158
"2818"	"D"	1.1699	"VRML"	100
"2823"	"D"	1.17	"MELA"	1600
"2824"	"J"	1.17	"MELA"	300
"2836"	"D"	1.17	"VRML"	100
"2837"	"K"	1.17	"VRML"	300
"2843"	"D"	1.17	"ZAZA"	1500
"2856"	"D"	1.1701	"ZAZA"	3800
"2864"	"D"	1.1714	"ZAZA"	2000
"2867"	"D"	1.1724	"ZAZA"	100
"2868"	"D"	1.1725	"MELA"	600
"2871"	"D"	1.174	"MELA"	300
"2873"	"D"	1.1749	"MELA"	1000
"2875"	"D"	1.175	"MELA"	4459
"2876"	"J"	1.175	"MELA"	100
"2877"	"P"	1.175	"MELA"	100
"2878"	"Q"	1.175	"MELA"	200
"2879"	"Z"	1.175	"MELA"	500
"2881"	"D"	1.175	"ZAZA"	900
"2882"	"P"	1.175	"ZAZA"	100
"2888"	"D"	1.176	"MELA"	1041
"2893"	"D"	1.1786	"ZAZA"	300
"2896"	"D"	1.179	"MELA"	300
"2905"	"D"	1.1799	"MELA"	2959
"2908"	"D"	1.1799	"ZAZA"	900
"2912"	"D"	1.18	"MELA"	4659
"2913"	"J"	1.18	"MELA"	600
"2926"	"D"	1.18	"ZAZA"	8200
"2927"	"K"	1.18	"ZAZA"	300
"2928"	"P"	1.18	"ZAZA"	400
"2929"	"Q"	1.18	"ZAZA"	400
"2930"	"Z"	1.18	"ZAZA"	100
"2942"	"D"	1.1801	"ZAZA"	2000
"2945"	"D"	1.181	"ZAZA"	600
"2950"	"D"	1.185	"ZAZA"	100
"2951"	"P"	1.185	"ZAZA"	400
"2952"	"Q"	1.185	"ZAZA"	100
"2961"	"D"	1.1899	"ZAZA"	1000
"2974"	"J"	1.19	"ZAZA"	300
"2999"	"D"	1.2	"SCOK"	400
"3053"	"J"	1.21	"PRMW"	111
"3089"	"B"	1.22	"OCLR"	1267
"3090"	"D"	1.22	"OCLR"	4200
"3091"	"J"	1.22	"OCLR"	800
"3092"	"K"	1.22	"OCLR"	300
"3093"	"P"	1.22	"OCLR"	900
"3094"	"Q"	1.22	"OCLR"	2100
"3095"	"Y"	1.22	"OCLR"	1000
"3096"	"Z"	1.22	"OCLR"	1620
"3106"	"J"	1.22	"PRMW"	400
"3113"	"D"	1.22	"TELK"	1100
"3114"	"K"	1.22	"TELK"	609
"3119"	"D"	1.22	"UNTK"	250
"3124"	"D"	1.2201	"OCLR"	400
"3129"	"D"	1.221	"UNTK"	9000
"3132"	"D"	1.2225	"OCLR"	200
"3135"	"D"	1.225	"OCLR"	2800
"3136"	"P"	1.225	"OCLR"	200
"3137"	"Q"	1.225	"OCLR"	200
"3156"	"D"	1.23	"LEDS"	4161
"3157"	"K"	1.23	"LEDS"	800
"3159"	"B"	1.23	"OCLR"	304
"3160"	"D"	1.23	"OCLR"	2300
"3169"	"J"	1.23	"PRMW"	100
"3170"	"Q"	1.23	"PRMW"	164
"3179"	"Q"	1.23	"UNTK"	1000
"3220"	"Q"	1.245	"PRMW"	100
"3231"	"K"	1.25	"LEDS"	100
"3233"	"D"	1.25	"PRMW"	500
"3252"	"D"	1.26	"LEDS"	1100
"3268"	"D"	1.2665	"GPRC"	500
"3289"	"Q"	1.27	"PRTS"	100
"3292"	"D"	1.27	"PTSX"	200
"3293"	"P"	1.27	"ZN"	200
"3318"	"D"	1.2782	"ZN"	200
"3321"	"D"	1.279	"PRTS"	750
"3325"	"D"	1.28	"HMPR"	100
"3326"	"J"	1.28	"HMPR"	100
"3327"	"Q"	1.28	"HMPR"	200
"3355"	"D"	1.28	"PRTS"	200
"3356"	"J"	1.28	"PRTS"	100
"3358"	"P"	1.28	"ZN"	100
"3359"	"Q"	1.28	"ZN"	1700
"3361"	"D"	1.2801	"HMPR"	500
"3378"	"D"	1.2852	"ZN"	500
"3392"	"K"	1.29	"HMPR"	100
"3393"	"Q"	1.29	"HMPR"	291
"3423"	"Q"	1.29	"ZN"	300
"3453"	"D"	1.2984	"ZN"	1205
"3466"	"B"	1.3	"HMPR"	200
"3467"	"D"	1.3	"HMPR"	300
"3468"	"W"	1.3	"HMPR"	300
"3480"	"B"	1.3	"OCZ"	800
"3481"	"D"	1.3	"OCZ"	16259
"3482"	"J"	1.3	"OCZ"	200
"3483"	"K"	1.3	"OCZ"	12777
"3484"	"Q"	1.3	"OCZ"	3500
"3485"	"Y"	1.3	"OCZ"	500
"3486"	"Z"	1.3	"OCZ"	3000
"3507"	"D"	1.3	"ZN"	400
"3508"	"Q"	1.3	"ZN"	774
"3510"	"D"	1.3001	"OCZ"	600
"3514"	"D"	1.3004	"OCZ"	400
"3520"	"A"	1.301	"OCZ"	1400
"3521"	"D"	1.301	"OCZ"	200
"3540"	"D"	1.305	"OCZ"	23200
"3541"	"J"	1.305	"OCZ"	100
"3542"	"K"	1.305	"OCZ"	200
"3543"	"Q"	1.305	"OCZ"	500
"3544"	"Z"	1.305	"OCZ"	1400
"3557"	"D"	1.3075	"OCZ"	100
"3560"	"D"	1.308	"OCZ"	800
"3566"	"A"	1.309	"OCZ"	700
"3567"	"D"	1.309	"OCZ"	500
"3570"	"D"	1.3094	"OCZ"	300
"3577"	"D"	1.3099	"OCZ"	1825
"3589"	"Q"	1.31	"KIPS"	300
"3594"	"B"	1.31	"OCZ"	500
"3595"	"D"	1.31	"OCZ"	11380
"3596"	"J"	1.31	"OCZ"	100
"3597"	"K"	1.31	"OCZ"	1500
"3598"	"P"	1.31	"OCZ"	100
"3599"	"X"	1.31	"OCZ"	1100
"3600"	"Y"	1.31	"OCZ"	500
"3642"	"D"	1.311	"KIPS"	100
"3699"	"D"	1.3199	"KIPS"	1000
"3834"	"Y"	1.33	"SMT"	200
"3849"	"D"	1.33	"SWSH"	400
"3850"	"Q"	1.33	"SWSH"	300
"3851"	"Z"	1.33	"SWSH"	200
"3876"	"Z"	1.335	"SWSH"	100
"3901"	"D"	1.3399	"GPRC"	500
"3906"	"D"	1.3399	"SWSH"	751
"3908"	"B"	1.34	"DRRX"	100
"3909"	"D"	1.34	"DRRX"	300
"3910"	"K"	1.34	"DRRX"	600
"3911"	"P"	1.34	"DRRX"	200
"3912"	"Q"	1.34	"DRRX"	600
"3913"	"Z"	1.34	"DRRX"	400
"3928"	"D"	1.34	"STSI"	5900
"3938"	"B"	1.34	"SWSH"	100
"3939"	"D"	1.34	"SWSH"	4149
"3940"	"J"	1.34	"SWSH"	500
"3941"	"K"	1.34	"SWSH"	500
"3942"	"Y"	1.34	"SWSH"	200
"3954"	"D"	1.3408	"STSI"	100
"3955"	"D"	1.3409	"STSI"	300
"3957"	"D"	1.341	"STSI"	3600
"3959"	"D"	1.3411	"STSI"	300
"3961"	"B"	1.345	"DRRX"	100
"3962"	"D"	1.345	"DRRX"	200
"3963"	"J"	1.345	"DRRX"	200
"3965"	"D"	1.345	"STSI"	2100
"3966"	"J"	1.345	"STSI"	100
"3967"	"Q"	1.345	"STSI"	2300
"3968"	"Z"	1.345	"STSI"	400
"3975"	"D"	1.345	"SWSH"	100
"3976"	"Z"	1.345	"SWSH"	200
"3981"	"D"	1.348	"DRRX"	250
"3988"	"D"	1.3499	"DRRX"	3050
"3991"	"D"	1.3499	"STSI"	10000
"3995"	"B"	1.35	"DRRX"	700
"3996"	"D"	1.35	"DRRX"	6100
"3997"	"J"	1.35	"DRRX"	1200
"3998"	"K"	1.35	"DRRX"	6954
"3999"	"Q"	1.35	"DRRX"	500
"4000"	"W"	1.35	"DRRX"	1100
"4001"	"Y"	1.35	"DRRX"	900
"4013"	"B"	1.35	"STSI"	1900
"4014"	"D"	1.35	"STSI"	21500
"4015"	"J"	1.35	"STSI"	4800
"4016"	"K"	1.35	"STSI"	5400
"4017"	"Q"	1.35	"STSI"	6410
"4018"	"Y"	1.35	"STSI"	4573
"4019"	"Z"	1.35	"STSI"	3800
"4027"	"B"	1.35	"SWSH"	100
"4028"	"D"	1.35	"SWSH"	1700
"4029"	"J"	1.35	"SWSH"	100
"4030"	"W"	1.35	"SWSH"	167
"4031"	"Z"	1.35	"SWSH"	1352
"4062"	"D"	1.36	"PTEK"	600
"4063"	"Q"	1.36	"PTEK"	100
"4064"	"Z"	1.36	"PTEK"	200
"4065"	"B"	1.36	"STSI"	600
"4066"	"D"	1.36	"STSI"	15080
"4067"	"Q"	1.36	"STSI"	1957
"4068"	"Y"	1.36	"STSI"	811
"4069"	"Z"	1.36	"STSI"	200
"4078"	"D"	1.3601	"STSI"	4500
"4081"	"D"	1.365	"STSI"	3100
"4082"	"P"	1.365	"STSI"	400
"4083"	"Q"	1.365	"STSI"	1400
"4084"	"Z"	1.365	"STSI"	605
"4092"	"Q"	1.37	"SIEB"	1900
"4093"	"B"	1.37	"STSI"	1711
"4094"	"D"	1.37	"STSI"	16520
"4095"	"J"	1.37	"STSI"	3810
"4096"	"P"	1.37	"STSI"	4200
"4097"	"Q"	1.37	"STSI"	11000
"4098"	"W"	1.37	"STSI"	100
"4099"	"Y"	1.37	"STSI"	3038
"4100"	"Z"	1.37	"STSI"	350
"4110"	"D"	1.375	"STSI"	200
"4111"	"P"	1.375	"STSI"	900
"4112"	"Q"	1.375	"STSI"	600
"4114"	"Q"	1.38	"SIEB"	100
"4115"	"D"	1.38	"STSI"	100
"4124"	"B"	1.39	"PPHM"	3236
"4125"	"D"	1.39	"PPHM"	300
"4126"	"J"	1.39	"PPHM"	573
"4127"	"Z"	1.39	"PPHM"	100
"4128"	"D"	1.3901	"PPHM"	1000
"4131"	"D"	1.395	"PPHM"	400
"4132"	"J"	1.395	"PPHM"	400
"4133"	"Q"	1.395	"PPHM"	400
"4134"	"Z"	1.395	"PPHM"	473
"4143"	"B"	1.4	"PPHM"	300
"4144"	"D"	1.4	"PPHM"	15786
"4145"	"J"	1.4	"PPHM"	900
"4146"	"K"	1.4	"PPHM"	2800
"4147"	"P"	1.4	"PPHM"	800
"4148"	"Q"	1.4	"PPHM"	436
"4149"	"Z"	1.4	"PPHM"	1300
"4150"	"Q"	1.4	"PTEK"	100
"4153"	"D"	1.4	"SMSI"	287
"4154"	"J"	1.4	"SMSI"	250
"4155"	"Q"	1.4	"SMSI"	300
"4156"	"Y"	1.4	"SMSI"	200
"4161"	"D"	1.4001	"PPHM"	1200
"4164"	"B"	1.405	"PPHM"	100
"4165"	"D"	1.405	"PPHM"	2300
"4166"	"P"	1.405	"PPHM"	1400
"4167"	"Q"	1.405	"PPHM"	100
"4169"	"D"	1.4084	"PPHM"	1000
"4171"	"B"	1.41	"PPHM"	455
"4172"	"D"	1.41	"PPHM"	75332
"4173"	"J"	1.41	"PPHM"	1400
"4174"	"K"	1.41	"PPHM"	600
"4175"	"P"	1.41	"PPHM"	300
"4176"	"Y"	1.41	"PPHM"	100
"4177"	"Z"	1.41	"PPHM"	6800
"4183"	"D"	1.41	"SMSI"	500
"4185"	"D"	1.4101	"PPHM"	3180
"4187"	"D"	1.411	"PPHM"	600
"4190"	"D"	1.414	"PPHM"	750
"4191"	"B"	1.415	"PPHM"	100
"4192"	"D"	1.415	"PPHM"	1700
"4193"	"J"	1.415	"PPHM"	300
"4194"	"P"	1.415	"PPHM"	1000
"4195"	"Q"	1.415	"PPHM"	700
"4196"	"Y"	1.415	"PPHM"	282
"4197"	"Z"	1.415	"PPHM"	400
"4198"	"D"	1.418	"PPHM"	4300
"4199"	"D"	1.419	"PPHM"	6640
"4200"	"D"	1.4192	"PPHM"	300
"4201"	"D"	1.4193	"PPHM"	700
"4202"	"D"	1.4196	"PPHM"	500
"4203"	"D"	1.4197	"PPHM"	1100
"4204"	"D"	1.4199	"PPHM"	1000
"4208"	"B"	1.42	"PPHM"	128
"4209"	"D"	1.42	"PPHM"	6211
"4210"	"J"	1.42	"PPHM"	100
"4211"	"W"	1.42	"PPHM"	3400
"4219"	"D"	1.42	"SHIP"	600
"4220"	"K"	1.42	"SHIP"	757
"4221"	"Q"	1.42	"SMSI"	100
"4223"	"D"	1.4201	"SMSI"	100
"4395"	"D"	1.48	"HILL"	680
"4396"	"P"	1.48	"HILL"	100
"4397"	"Q"	1.48	"HILL"	2000
"4398"	"Z"	1.48	"HILL"	300
"4409"	"D"	1.4801	"HILL"	2480
"4413"	"D"	1.4818	"HILL"	120
"4423"	"D"	1.49	"HILL"	600
"4431"	"D"	1.49	"SINO"	100
"4442"	"Q"	1.495	"PRPH"	100
"4454"	"D"	1.5	"OPTT"	100
"4458"	"Q"	1.5	"PRPH"	200
"4461"	"Q"	1.5	"SINO"	400
"4462"	"B"	1.5	"SUTR"	100
"4463"	"K"	1.5	"SUTR"	100
"4472"	"D"	1.5001	"SUTR"	125
"4490"	"D"	1.51	"PRPH"	100
"4509"	"D"	1.52	"SUTR"	400
"4510"	"Y"	1.52	"SUTR"	100
"4524"	"D"	1.5273	"TOPS"	226
"4540"	"D"	1.53	"TOPS"	100
"4557"	"B"	1.54	"MTSN"	100
"4558"	"Q"	1.54	"MTSN"	200
"4566"	"D"	1.54	"ROIAK"	800
"4571"	"D"	1.5416	"MTSN"	250
"4574"	"D"	1.549	"MTSN"	400
"4577"	"D"	1.5498	"MTSN"	300
"4581"	"D"	1.55	"EMMS"	100
"4587"	"B"	1.55	"MTSN"	200
"4588"	"J"	1.55	"MTSN"	100
"4589"	"K"	1.55	"MTSN"	474
"4590"	"P"	1.55	"MTSN"	700
"4591"	"Z"	1.55	"MTSN"	200
"4602"	"J"	1.55	"OPTT"	600
"4607"	"D"	1.5501	"MTSN"	1450
"4611"	"D"	1.551	"MTSN"	100
"4613"	"B"	1.555	"MTSN"	100
"4614"	"D"	1.555	"MTSN"	100
"4615"	"Z"	1.555	"MTSN"	100
"4620"	"D"	1.559	"MTSN"	394
"4626"	"B"	1.56	"MTSN"	500
"4627"	"D"	1.56	"MTSN"	7002
"4628"	"P"	1.56	"MTSN"	162
"4629"	"Y"	1.56	"MTSN"	200
"4630"	"Z"	1.56	"MTSN"	100
"4666"	"D"	1.57	"ROIAK"	100
"4702"	"D"	1.5899	"YOD"	500
"4748"	"K"	1.6	"ENVI"	100
"4813"	"D"	1.6099	"MBLX"	2000
"4833"	"D"	1.61	"MBLX"	2621
"4834"	"K"	1.61	"MBLX"	2000
"4835"	"Q"	1.61	"MBLX"	100
"4836"	"Z"	1.61	"MBLX"	100
"4994"	"D"	1.63	"ECTY"	1901
"5036"	"D"	1.6301	"ECTY"	4900
"5042"	"D"	1.631	"ECTY"	1901
"5085"	"D"	1.6399	"ECTY"	1000
"5108"	"D"	1.64	"LOCM"	700
"5109"	"P"	1.64	"LOCM"	1000
"5116"	"D"	1.64	"PCO"	200
"5159"	"D"	1.645	"LOCM"	100
"5160"	"D"	1.645	"PCO"	300
"5161"	"J"	1.645	"PCO"	100
"5162"	"P"	1.645	"PCO"	400
"5163"	"Q"	1.645	"PCO"	1000
"5164"	"Z"	1.645	"PCO"	400
"5197"	"D"	1.6499	"LOCM"	3000
"5220"	"D"	1.65	"LOCM"	100
"5221"	"Q"	1.65	"LOCM"	100
"5227"	"B"	1.65	"PCO"	700
"5228"	"D"	1.65	"PCO"	800
"5229"	"J"	1.65	"PCO"	700
"5230"	"K"	1.65	"PCO"	600
"5231"	"P"	1.65	"PCO"	200
"5232"	"Q"	1.65	"PCO"	11810
"5233"	"Y"	1.65	"PCO"	100
"5276"	"D"	1.6519	"ECTY"	1400
"5299"	"D"	1.66	"ECTY"	1050
"5300"	"K"	1.66	"ECTY"	200
"5318"	"B"	1.66	"STEM"	299
"5319"	"D"	1.66	"STEM"	400
"5320"	"J"	1.66	"STEM"	100
"5321"	"Q"	1.66	"STEM"	100
"5345"	"D"	1.6601	"STEM"	1050
"5369"	"D"	1.665	"STEM"	700
"5370"	"P"	1.665	"STEM"	100
"5371"	"Z"	1.665	"STEM"	200
"5392"	"D"	1.6699	"STEM"	400
"5404"	"D"	1.67	"HPOL"	300
"5419"	"B"	1.67	"STEM"	900
"5420"	"D"	1.67	"STEM"	300
"5421"	"J"	1.67	"STEM"	600
"5422"	"K"	1.67	"STEM"	100
"5423"	"Y"	1.67	"STEM"	300
"5462"	"D"	1.679	"ECTY"	1400
"5466"	"D"	1.6799	"ECTY"	500
"5471"	"K"	1.68	"ECTY"	1972
"5472"	"P"	1.68	"ECTY"	100
"5473"	"Q"	1.68	"ECTY"	1900
