"exchange"	"price"	"symbol"	"x"
"5"	"K"	0.0679	"CXM"	15000
"33"	"D"	0.1477	"TLR"	500
"36"	"J"	0.149	"TLR"	274
"37"	"K"	0.149	"TLR"	200
"45"	"D"	0.1744	"QMM"	200
"55"	"D"	0.183	"DEJ"	7400
"65"	"D"	0.1847	"DEJ"	200
"66"	"A"	0.185	"DEJ"	600
"76"	"D"	0.1907	"HUSA"	500
"81"	"D"	0.1928	"HUSA"	180
"89"	"P"	0.1974	"HUSA"	2600
"92"	"Z"	0.1995	"ATL"	400
"103"	"Q"	0.2	"CHGS"	100
"131"	"D"	0.2049	"CHGS"	3600
"133"	"D"	0.205	"CHGS"	600
"136"	"D"	0.2068	"CHGS"	2000
"138"	"D"	0.2069	"CHGS"	3500
"140"	"D"	0.2099	"CPHI"	200
"141"	"K"	0.2099	"CPHI"	200
"191"	"D"	0.2305	"HEB"	34397
"192"	"J"	0.2305	"HEB"	769
"193"	"K"	0.2305	"HEB"	1034
"218"	"D"	0.2327	"HEB"	3000
"219"	"D"	0.2328	"HEB"	603
"221"	"J"	0.2329	"HEB"	6681
"222"	"P"	0.2329	"HEB"	13319
"234"	"D"	0.2331	"HEB"	7986
"418"	"D"	0.2799	"NTN"	5000
"423"	"D"	0.28	"CVM"	5300
"429"	"D"	0.28	"NTN"	500
"433"	"D"	0.2801	"CVM"	3567
"438"	"D"	0.281	"CVM"	3000
"444"	"K"	0.282	"CVM"	2707
"452"	"D"	0.2825	"CVM"	2000
"453"	"Q"	0.283	"CVM"	2800
"455"	"D"	0.2831	"CVM"	3580
"458"	"D"	0.2839	"CVM"	8200
"459"	"K"	0.2839	"CVM"	4300
"460"	"D"	0.284	"CVM"	70800
"461"	"J"	0.284	"CVM"	2200
"462"	"K"	0.284	"CVM"	8100
"463"	"P"	0.284	"CVM"	5700
"466"	"D"	0.2841	"CVM"	7000
"467"	"K"	0.2841	"CVM"	1500
"484"	"K"	0.2878	"EGI"	400
"491"	"D"	0.289	"EGI"	100
"492"	"D"	0.289	"MGH"	700
"493"	"D"	0.2891	"MGH"	1600
"494"	"D"	0.2892	"MGH"	300
"497"	"D"	0.2898	"EGI"	1200
"505"	"D"	0.29	"EGI"	400
"526"	"D"	0.2921	"CGR"	2000
"527"	"K"	0.2921	"CGR"	1500
"532"	"D"	0.2924	"CGR"	200
"537"	"D"	0.2926	"CGR"	3600
"562"	"D"	0.2945	"CGR"	5000
"565"	"B"	0.295	"CGR"	100
"577"	"D"	0.2953	"CGR"	2300
"580"	"D"	0.2955	"CGR"	2000
"665"	"J"	0.3067	"USU"	300
"666"	"D"	0.3068	"USU"	100
"667"	"Y"	0.3068	"USU"	100
"669"	"D"	0.3069	"USU"	100
"670"	"P"	0.3069	"USU"	300
"677"	"Q"	0.308	"ROX"	100
"678"	"Z"	0.308	"ROX"	100
"702"	"K"	0.31	"USU"	500
"708"	"Y"	0.31	"ZBB"	400
"710"	"D"	0.3101	"USU"	100
"711"	"Z"	0.3101	"USU"	200
"712"	"D"	0.3104	"ZBB"	1300
"743"	"D"	0.3155	"RNN"	1550
"744"	"Q"	0.3155	"RNN"	985
"751"	"D"	0.3157	"ZBB"	1000
"759"	"D"	0.317	"USU"	300
"761"	"D"	0.3171	"USU"	300
"762"	"D"	0.3173	"USU"	100
"763"	"Q"	0.3174	"USU"	400
"764"	"Y"	0.3174	"USU"	100
"765"	"J"	0.3175	"USU"	2400
"767"	"A"	0.3187	"RNN"	2600
"785"	"D"	0.32	"USU"	2300
"786"	"N"	0.32	"USU"	200
"800"	"K"	0.325	"RNN"	1000
"815"	"D"	0.33	"HTM"	2500
"837"	"A"	0.3412	"SVBL"	2100
"838"	"Y"	0.3412	"SVBL"	100
"840"	"A"	0.3413	"SVBL"	1800
"858"	"D"	0.3458	"PULS"	600
"860"	"D"	0.3468	"PULS"	900
"884"	"B"	0.3499	"SVBL"	100
"885"	"D"	0.3499	"SVBL"	23000
"905"	"D"	0.352	"PULS"	5100
"906"	"K"	0.352	"PULS"	3242
"911"	"D"	0.3521	"PULS"	100
"921"	"D"	0.3537	"PULS"	350
"1032"	"D"	0.378	"LSG"	400
"1033"	"J"	0.378	"LSG"	291
"1039"	"D"	0.38	"LSG"	100
"1046"	"D"	0.3802	"LSG"	100
"1048"	"K"	0.3803	"LSG"	200
"1049"	"A"	0.3804	"LSG"	100
"1050"	"A"	0.381	"LSG"	200
"1051"	"D"	0.3828	"LSG"	4500
"1053"	"D"	0.3843	"LSG"	100
"1054"	"D"	0.3844	"LSG"	100
"1055"	"D"	0.3846	"LSG"	13400
"1059"	"A"	0.39	"LSG"	2800
"1144"	"D"	0.4058	"QRM"	900
"1145"	"D"	0.4059	"MCZ"	1400
"1175"	"D"	0.4129	"QRM"	500
"1200"	"A"	0.42	"IBIO"	100
"1201"	"Q"	0.42	"IBIO"	778
"1204"	"D"	0.421	"IBIO"	100
"1221"	"K"	0.429	"IBIO"	500
"1316"	"D"	0.47	"SSN"	100
"1320"	"A"	0.472	"SSN"	100
"1321"	"D"	0.472	"SSN"	1700
"1322"	"J"	0.472	"SSN"	500
"1323"	"D"	0.4721	"SSN"	2256
"1324"	"Q"	0.4735	"SSN"	100
"1325"	"Z"	0.4735	"SSN"	200
"1326"	"D"	0.474	"SSN"	1000
"1328"	"D"	0.4743	"SSN"	3665
"1329"	"D"	0.4744	"SSN"	100
"1330"	"D"	0.4748	"SSN"	700
"1331"	"D"	0.475	"SSN"	4300
"1332"	"D"	0.4775	"SSN"	6600
"1333"	"Z"	0.4775	"SSN"	100
"1339"	"D"	0.48	"SSN"	1000
"1376"	"D"	0.4995	"HDY"	300
"1377"	"J"	0.4995	"HDY"	291
"1378"	"K"	0.4995	"HDY"	1900
"1379"	"N"	0.4995	"HDY"	100
"1385"	"D"	0.4996	"HDY"	4800
"1386"	"J"	0.4996	"HDY"	100
"1387"	"K"	0.4996	"HDY"	300
"1390"	"N"	0.4997	"HDY"	200
"1393"	"D"	0.4998	"HDY"	100
"1394"	"N"	0.4998	"HDY"	100
"1397"	"D"	0.4999	"HDY"	1500
"1398"	"J"	0.4999	"HDY"	100
"1399"	"P"	0.4999	"HDY"	200
"1403"	"D"	0.5	"HDY"	5300
"1404"	"K"	0.5	"HDY"	2000
"1405"	"N"	0.5	"HDY"	2000
"1580"	"A"	0.535	"CAK"	297
"1588"	"A"	0.545	"CAK"	500
"1589"	"Q"	0.545	"CAK"	100
"1590"	"Z"	0.545	"CAK"	200
"1591"	"Q"	0.5475	"CAK"	100
"1592"	"Z"	0.5475	"CAK"	100
"1596"	"D"	0.549	"CAK"	200
"1601"	"A"	0.55	"CAK"	100
"1619"	"A"	0.555	"TGC"	200
"1620"	"J"	0.555	"TGC"	300
"1621"	"K"	0.555	"TGC"	200
"1622"	"D"	0.559	"CAK"	100
"1696"	"J"	0.57	"TGC"	100
"1723"	"D"	0.571	"TAS"	2000
"1817"	"D"	0.576	"INO"	200
"1821"	"D"	0.5761	"INO"	3912
"1838"	"D"	0.577	"INO"	4112
"1839"	"P"	0.577	"INO"	3015
"1930"	"D"	0.5815	"TAS"	500
"2047"	"Z"	0.614	"BRD"	134
"2099"	"A"	0.62	"BRD"	1600
"2100"	"B"	0.62	"BRD"	1000
"2101"	"J"	0.62	"BRD"	1000
"2102"	"P"	0.62	"BRD"	4000
"2103"	"Q"	0.62	"BRD"	33800
"2104"	"Y"	0.62	"BRD"	1100
"2105"	"Z"	0.62	"BRD"	1300
"2129"	"P"	0.6208	"BRD"	100
"2131"	"P"	0.621	"BRD"	300
"2133"	"D"	0.6223	"BRD"	750
"2135"	"D"	0.624	"BRD"	8183
"2136"	"P"	0.624	"BRD"	1800
"2137"	"Q"	0.624	"BRD"	900
"2142"	"D"	0.6243	"BRD"	1000
"2146"	"D"	0.6249	"BRD"	955
"2148"	"D"	0.625	"BRD"	1045
"2162"	"D"	0.63	"GSV"	11000
"2169"	"D"	0.631	"GSV"	300
"2171"	"D"	0.6316	"GSV"	1200
"2182"	"A"	0.635	"PTN"	1700
"2183"	"D"	0.635	"PTN"	1505
"2186"	"D"	0.6381	"PTN"	100
"2194"	"D"	0.64	"PTN"	3795
"2459"	"D"	0.68	"MSTX"	200
"2460"	"J"	0.68	"MSTX"	100
"2496"	"A"	0.685	"MSTX"	100
"2497"	"D"	0.685	"MSTX"	100
"2545"	"B"	0.691	"STP"	100
"2546"	"D"	0.691	"STP"	26910
"2547"	"J"	0.691	"STP"	400
"2548"	"Q"	0.691	"STP"	300
"2549"	"Z"	0.691	"STP"	100
"2550"	"K"	0.6911	"STP"	100
"2551"	"N"	0.6911	"STP"	371
"2552"	"D"	0.6912	"STP"	4400
"2559"	"D"	0.6916	"STP"	150
"2580"	"K"	0.693	"STP"	2510
"2589"	"D"	0.6935	"STP"	4000
"2598"	"Z"	0.694	"STP"	100
"2610"	"D"	0.6949	"STP"	2200
"2612"	"D"	0.695	"STP"	14450
"2613"	"K"	0.695	"STP"	700
"2614"	"N"	0.695	"STP"	2360
"2639"	"D"	0.6967	"STP"	5149
"2640"	"P"	0.6967	"STP"	4900
"2642"	"D"	0.6968	"STP"	5500
"2643"	"K"	0.6968	"STP"	100
"2644"	"P"	0.6968	"STP"	200
"2677"	"D"	0.699	"STP"	3200
"2682"	"D"	0.6992	"STP"	3700
"2683"	"Y"	0.6992	"STP"	233
"2695"	"D"	0.6999	"STP"	8720
"2703"	"D"	0.7	"STP"	6250
"2704"	"N"	0.7	"STP"	2300
"3066"	"D"	0.7425	"URG"	1146
"3078"	"J"	0.7433	"URG"	100
"3093"	"Y"	0.7444	"URG"	100
"3094"	"A"	0.7446	"URG"	100
"3159"	"K"	0.75	"NBG"	8609
"3160"	"P"	0.75	"NBG"	100
"3167"	"J"	0.75	"URG"	100
"3168"	"Q"	0.75	"URG"	100
"3195"	"K"	0.7504	"NBG"	2191
"3214"	"Y"	0.7507	"NBG"	100
"3218"	"D"	0.7509	"URG"	2000
"3224"	"Q"	0.751	"URG"	104
"3255"	"B"	0.753	"NBG"	100
"3260"	"N"	0.7531	"NBG"	500
"3325"	"B"	0.7564	"NBG"	100
"3329"	"D"	0.7565	"NBG"	400
"3331"	"D"	0.7568	"NBG"	3800
"3362"	"B"	0.7583	"NBG"	200
"3366"	"D"	0.7584	"NBG"	100
"3370"	"D"	0.7585	"NBG"	100
"3371"	"Y"	0.7585	"NBG"	200
"3380"	"B"	0.759	"NBG"	100
"3386"	"D"	0.7591	"NBG"	200
"3387"	"Y"	0.7591	"NBG"	100
"3388"	"Z"	0.7591	"NBG"	100
"3394"	"B"	0.7593	"NBG"	200
"3410"	"B"	0.7596	"NBG"	200
"3411"	"D"	0.7596	"NBG"	237
"3412"	"J"	0.7596	"NBG"	100
"3413"	"N"	0.7596	"NBG"	100
"3414"	"Y"	0.7596	"NBG"	200
"3426"	"D"	0.7597	"NBG"	500
"3427"	"Z"	0.7597	"NBG"	100
"3441"	"K"	0.7599	"NBG"	100
"3457"	"D"	0.76	"NBG"	200
"3458"	"K"	0.76	"NBG"	11600
"3459"	"N"	0.76	"NBG"	1200
"3460"	"P"	0.76	"NBG"	200
"3461"	"Z"	0.76	"NBG"	100
"3478"	"D"	0.7601	"NBG"	400
"3479"	"K"	0.7601	"NBG"	100
"3498"	"P"	0.7604	"NBG"	100
"3504"	"C"	0.7606	"NBG"	100
"3509"	"C"	0.7607	"NBG"	1100
"3510"	"D"	0.7607	"NBG"	200
"3555"	"K"	0.7623	"NBG"	100
"3572"	"N"	0.7631	"NBG"	200
"3579"	"D"	0.7638	"NBG"	200
"3589"	"N"	0.7644	"NBG"	200
"3592"	"D"	0.7646	"NBG"	200
"3630"	"K"	0.766	"NBG"	200
"3631"	"N"	0.766	"NBG"	100
"3644"	"N"	0.7673	"NBG"	100
"3648"	"N"	0.7677	"NBG"	100
"3649"	"Z"	0.7677	"NBG"	100
"3667"	"J"	0.7683	"NBG"	100
"3675"	"N"	0.7687	"NBG"	300
"3680"	"D"	0.7689	"NBG"	400
"3681"	"N"	0.7689	"NBG"	100
"3686"	"D"	0.769	"NBG"	700
"3687"	"J"	0.769	"NBG"	100
"3688"	"N"	0.769	"NBG"	1900
"3691"	"D"	0.7691	"NBG"	100
"3702"	"D"	0.7694	"NBG"	363
"3703"	"J"	0.7694	"NBG"	100
"3712"	"D"	0.7697	"NBG"	100
"3713"	"J"	0.7697	"NBG"	351
"3714"	"N"	0.7697	"NBG"	100
"3717"	"D"	0.7698	"NBG"	978
"3720"	"N"	0.7699	"NBG"	4000
"3729"	"D"	0.77	"NBG"	15000
"3730"	"K"	0.77	"NBG"	778
"3731"	"N"	0.77	"NBG"	200
"3732"	"P"	0.77	"NBG"	10300
"3733"	"Z"	0.77	"NBG"	100
"3757"	"Z"	0.7703	"NBG"	100
"3760"	"N"	0.7704	"NBG"	200
"3761"	"P"	0.7704	"NBG"	100
"3762"	"Q"	0.7704	"NBG"	100
"3826"	"D"	0.7749	"NBG"	2000
"3827"	"K"	0.7749	"NBG"	100
"3828"	"Q"	0.7749	"NBG"	1000
"3830"	"D"	0.775	"NBG"	578
"3831"	"J"	0.775	"NBG"	100
"3832"	"K"	0.775	"NBG"	1100
"3833"	"N"	0.775	"NBG"	5000
"3834"	"P"	0.775	"NBG"	100
"3845"	"N"	0.7756	"NBG"	200
"3846"	"B"	0.7757	"NBG"	100
"3847"	"K"	0.7757	"NBG"	178
"4033"	"N"	0.7994	"DRL"	573
"4041"	"D"	0.8	"CMFO"	1000
"4042"	"D"	0.8	"DRL"	5800
"4043"	"P"	0.8	"DRL"	700
"4044"	"Y"	0.8	"DRL"	100
"4050"	"D"	0.8001	"DRL"	300
"4051"	"K"	0.8001	"DRL"	2700
"4052"	"N"	0.8001	"DRL"	300
"4058"	"J"	0.801	"DRL"	200
"4059"	"K"	0.801	"DRL"	500
"4060"	"Y"	0.801	"DRL"	200
"4061"	"D"	0.8011	"DRL"	400
"4062"	"N"	0.8011	"DRL"	200
"4076"	"K"	0.8037	"DRL"	100
"4081"	"K"	0.8058	"DRL"	300
"4082"	"P"	0.8058	"DRL"	200
"4083"	"K"	0.806	"DRL"	200
"4084"	"P"	0.806	"DRL"	200
"4088"	"A"	0.83	"TAT"	600
"4150"	"A"	0.835	"TAT"	100
"4151"	"K"	0.835	"TAT"	4500
"4172"	"D"	0.8388	"TAT"	600
"4174"	"D"	0.839	"TAT"	2000
"4334"	"D"	0.91	"XRA"	100
"4335"	"D"	0.9108	"XRA"	5629
"4347"	"D"	0.92	"XRA"	100
"4368"	"D"	0.9299	"XRA"	100
"4376"	"A"	0.93	"XRA"	1100
"4689"	"N"	0.96	"GSI"	100
"4711"	"D"	0.9601	"THM"	1322
"5126"	"D"	0.97	"THM"	3650
"5127"	"K"	0.97	"THM"	4800
"5243"	"N"	0.9734	"LPR"	400
"5288"	"A"	0.975	"MDW"	700
"5289"	"Q"	0.975	"MDW"	100
"5293"	"J"	0.9751	"LPR"	200
"5294"	"N"	0.9751	"LPR"	600
"5295"	"P"	0.9751	"LPR"	100
"5296"	"Y"	0.9751	"LPR"	100
"5297"	"Z"	0.9751	"LPR"	100
"5300"	"A"	0.9751	"MDW"	200
"5302"	"A"	0.9753	"AVL"	200
"5303"	"D"	0.9753	"AVL"	100
"5305"	"A"	0.9754	"AVL"	200
"5306"	"D"	0.9754	"AVL"	100
"5308"	"A"	0.9755	"AVL"	200
"5373"	"D"	0.9782	"GSI"	250
"5377"	"D"	0.9784	"LPR"	1000
"5378"	"D"	0.9784	"MDW"	500
"5379"	"Q"	0.9784	"MDW"	100
"5392"	"D"	0.9789	"MDW"	200
"5402"	"D"	0.979	"MDW"	1000
"5403"	"D"	0.979	"THM"	5000
"5413"	"P"	0.9794	"MDW"	2000
"5414"	"Q"	0.9794	"MDW"	200
"5419"	"A"	0.9795	"MDW"	400
"5422"	"D"	0.9799	"AVL"	100
"5430"	"D"	0.9799	"LPR"	1400
"5431"	"K"	0.9799	"LPR"	100
"5432"	"N"	0.9799	"LPR"	300
"5433"	"Z"	0.9799	"LPR"	400
"5444"	"D"	0.9799	"MDW"	2000
"5445"	"P"	0.9799	"MDW"	300
"5460"	"D"	0.98	"LPR"	4300
"5461"	"J"	0.98	"LPR"	4900
"5462"	"N"	0.98	"LPR"	5869
"5463"	"Z"	0.98	"LPR"	200
"5473"	"A"	0.98	"MDW"	172
"5474"	"Q"	0.98	"MDW"	700
"5475"	"D"	0.98	"THM"	2200
"5528"	"Z"	0.982	"GLOW"	100
"5591"	"D"	0.985	"THM"	200
"5656"	"D"	0.9881	"CRVP"	1100
"5755"	"B"	1	"GPL"	400
"5756"	"J"	1	"GPL"	200
"5757"	"Y"	1	"GPL"	1000
"5758"	"Z"	1	"GPL"	400
"5768"	"A"	1	"GSS"	300
"5769"	"B"	1	"GSS"	500
"5770"	"D"	1	"GSS"	3051
"5771"	"J"	1	"GSS"	600
"5803"	"A"	1.01	"GPL"	5000
"5804"	"B"	1.01	"GPL"	1900
"5805"	"D"	1.01	"GPL"	2000
"5806"	"J"	1.01	"GPL"	1120
"5807"	"K"	1.01	"GPL"	3940
"5808"	"P"	1.01	"GPL"	100
"5809"	"Q"	1.01	"GPL"	11700
"5810"	"Y"	1.01	"GPL"	120
"5811"	"Z"	1.01	"GPL"	200
"5821"	"B"	1.01	"GSS"	600
"5822"	"D"	1.01	"GSS"	1600
"5823"	"J"	1.01	"GSS"	2291
"5839"	"D"	1.0101	"GPL"	4100
"5841"	"D"	1.0101	"GSS"	6700
"5861"	"D"	1.015	"GSS"	100
"5862"	"P"	1.015	"GSS"	100
"5863"	"Q"	1.015	"GSS"	1700
"5864"	"Z"	1.015	"GSS"	4800
"5872"	"D"	1.015	"URZ"	200
"5878"	"D"	1.0173	"GSS"	3000
"5883"	"A"	1.019	"GPL"	500
"5888"	"D"	1.0199	"GPL"	2680
"5890"	"D"	1.0199	"GSS"	934
"5894"	"K"	1.02	"GLOW"	200
"5897"	"A"	1.02	"GPL"	3100
"5898"	"B"	1.02	"GPL"	3200
"5899"	"D"	1.02	"GPL"	1200
"5903"	"A"	1.02	"GSS"	15691
"5904"	"B"	1.02	"GSS"	1600
"5905"	"C"	1.02	"GSS"	9954
"5906"	"D"	1.02	"GSS"	64134
"5907"	"J"	1.02	"GSS"	8909
"5908"	"K"	1.02	"GSS"	12300
"5909"	"P"	1.02	"GSS"	4858
"5910"	"Q"	1.02	"GSS"	12053
"5911"	"Y"	1.02	"GSS"	6300
"5912"	"Z"	1.02	"GSS"	11200
"5926"	"A"	1.02	"URZ"	280
"5927"	"B"	1.02	"URZ"	100
"5928"	"D"	1.02	"URZ"	2195
"5929"	"J"	1.02	"URZ"	400
"5938"	"D"	1.0201	"GSS"	6050
"5941"	"D"	1.0206	"GSS"	2000
"5942"	"D"	1.0207	"GSS"	2200
"5943"	"D"	1.021	"GSS"	8600
"5950"	"D"	1.025	"GSS"	1800
"5951"	"P"	1.025	"GSS"	1512
"5952"	"Z"	1.025	"GSS"	5300
"5954"	"D"	1.029	"GSS"	8800
"5955"	"D"	1.0299	"GSS"	9170
"5956"	"A"	1.03	"GSS"	800
"5957"	"B"	1.03	"GSS"	200
"5958"	"C"	1.03	"GSS"	200
"5959"	"D"	1.03	"GSS"	28500
"5960"	"J"	1.03	"GSS"	2434
"5961"	"K"	1.03	"GSS"	5200
"5962"	"P"	1.03	"GSS"	1532
"5963"	"Q"	1.03	"GSS"	1500
"5964"	"Z"	1.03	"GSS"	4100
"5971"	"B"	1.03	"URZ"	300
"5972"	"D"	1.03	"URZ"	600
"5973"	"Q"	1.03	"URZ"	181
"6004"	"A"	1.05	"SOQ"	200
"6005"	"D"	1.05	"SOQ"	400
"6006"	"J"	1.05	"SOQ"	100
"6024"	"D"	1.07	"ETAK"	1000
"6025"	"J"	1.07	"ETAK"	400
"6026"	"K"	1.07	"ETAK"	177
"6027"	"P"	1.07	"ETAK"	100
"6028"	"Y"	1.07	"ETAK"	148
"6037"	"Q"	1.07	"PRIS"	300
"6040"	"D"	1.07	"SOQ"	100
"6041"	"J"	1.07	"SOQ"	500
"6048"	"Z"	1.075	"ETAK"	100
"6055"	"D"	1.0799	"ETAK"	100
"6058"	"D"	1.08	"ETAK"	600
"6059"	"J"	1.08	"ETAK"	300
"6060"	"K"	1.08	"ETAK"	300
"6061"	"P"	1.08	"ETAK"	100
"6075"	"D"	1.085	"ETAK"	100
"6084"	"W"	1.09	"ETAK"	100
"6095"	"B"	1.09	"SOQ"	100
"6096"	"P"	1.09	"SOQ"	300
"6143"	"A"	1.13	"PLM"	100
"6144"	"D"	1.13	"PLM"	500
"6145"	"P"	1.13	"PLM"	300
"6210"	"D"	1.1401	"NTS"	3000
"6221"	"D"	1.1479	"ALN"	100
"6266"	"D"	1.15	"NTS"	100
"6276"	"K"	1.15	"UWN"	350
"6348"	"D"	1.16	"GRH"	200
"6357"	"D"	1.16	"NTS"	100
"6362"	"A"	1.16	"PLG"	400
"6363"	"B"	1.16	"PLG"	100
"6364"	"K"	1.16	"PLG"	300
"6365"	"Q"	1.16	"PLG"	200
"6366"	"Z"	1.16	"PLG"	700
"6385"	"D"	1.1601	"PLG"	100
"6402"	"D"	1.165	"PLG"	100
"6403"	"K"	1.165	"PLG"	100
"6404"	"Q"	1.165	"PLG"	100
"6417"	"D"	1.169	"PLG"	3000
"6421"	"D"	1.1693	"PLG"	1000
"6427"	"D"	1.1699	"PLG"	500
"6469"	"B"	1.17	"PLG"	100
"6470"	"D"	1.17	"PLG"	2400
"6503"	"D"	1.175	"GRH"	400
"6553"	"D"	1.18	"GRH"	300
"6554"	"K"	1.18	"GRH"	100
"6555"	"P"	1.18	"GRH"	200
"6556"	"Q"	1.18	"GRH"	400
"6612"	"D"	1.1875	"GRH"	200
"6630"	"D"	1.1899	"GRH"	200
"6647"	"D"	1.19	"BORN"	400
"6648"	"K"	1.19	"BORN"	200
"6670"	"B"	1.19	"GRH"	600
"6671"	"D"	1.19	"GRH"	6141
"6679"	"D"	1.19	"GRO"	700
"6680"	"N"	1.19	"GRO"	2100
"6704"	"N"	1.19	"VRS"	100
"6706"	"J"	1.19	"XNY"	100
"6723"	"D"	1.191	"GRO"	500
"6729"	"D"	1.1921	"VRS"	200
"6730"	"D"	1.1935	"VRS"	900
"6734"	"Z"	1.195	"GRO"	100
"6762"	"D"	1.1999	"GRO"	200
"6794"	"D"	1.2	"FMD"	2140
"6795"	"J"	1.2	"FMD"	100
"6796"	"N"	1.2	"FMD"	247
"6803"	"D"	1.2	"GRO"	1739
"6804"	"J"	1.2	"GRO"	800
"6829"	"N"	1.2	"MY"	1437
"6840"	"D"	1.2001	"FMD"	2760
"6850"	"D"	1.201	"FMD"	2600
"6855"	"D"	1.2013	"FMD"	400
"6857"	"D"	1.202	"FMD"	1140
"6860"	"D"	1.2026	"FMD"	300
"6864"	"D"	1.2057	"FMD"	250
"6874"	"D"	1.2094	"FMD"	250
"6878"	"D"	1.2099	"FMD"	400
"6902"	"D"	1.21	"FMD"	2300
"6903"	"J"	1.21	"FMD"	400
"6904"	"N"	1.21	"FMD"	4303
"6926"	"B"	1.21	"MY"	100
"6927"	"D"	1.21	"MY"	5200
"6928"	"N"	1.21	"MY"	11903
"6929"	"Q"	1.21	"MY"	6699
"6937"	"D"	1.2101	"FMD"	1100
"6939"	"D"	1.2101	"MY"	147
"6943"	"D"	1.211	"FMD"	600
"6952"	"D"	1.215	"MY"	200
"6962"	"D"	1.219	"MY"	100
"6987"	"B"	1.22	"DNN"	2300
"6988"	"D"	1.22	"DNN"	300
"6989"	"Y"	1.22	"DNN"	100
"6990"	"Z"	1.22	"DNN"	333
"7003"	"D"	1.22	"KID"	400
"7014"	"B"	1.22	"MY"	489
"7015"	"D"	1.22	"MY"	200
"7016"	"K"	1.22	"MY"	200
"7017"	"N"	1.22	"MY"	200
"7018"	"P"	1.22	"MY"	100
"7072"	"D"	1.229	"LDK"	7800
"7078"	"D"	1.2295	"LDK"	400
"7104"	"B"	1.23	"DNN"	1433
"7105"	"D"	1.23	"DNN"	1300
"7106"	"X"	1.23	"DNN"	100
"7107"	"Y"	1.23	"DNN"	400
"7108"	"Z"	1.23	"DNN"	1100
"7123"	"B"	1.23	"LDK"	200
"7124"	"D"	1.23	"LDK"	740
"7125"	"J"	1.23	"LDK"	100
"7126"	"K"	1.23	"LDK"	700
"7127"	"N"	1.23	"LDK"	300
"7128"	"P"	1.23	"LDK"	300
"7129"	"Y"	1.23	"LDK"	100
"7130"	"Z"	1.23	"LDK"	248
"7164"	"D"	1.2325	"LDK"	3000
"7170"	"B"	1.235	"DNN"	100
"7171"	"Y"	1.235	"DNN"	100
"7173"	"D"	1.235	"LDK"	3700
"7174"	"P"	1.235	"LDK"	100
"7182"	"D"	1.2388	"LDK"	100
"7187"	"D"	1.239	"LDK"	5900
"7188"	"N"	1.239	"LDK"	100
"7193"	"D"	1.2392	"LDK"	500
"7199"	"D"	1.2397	"DNN"	1500
"7203"	"D"	1.2399	"LDK"	8000
"7205"	"B"	1.24	"BAA"	100
"7206"	"D"	1.24	"BAA"	1500
"7207"	"J"	1.24	"BAA"	100
"7208"	"P"	1.24	"BAA"	100
"7230"	"B"	1.24	"DNN"	633
"7231"	"D"	1.24	"DNN"	3100
"7232"	"J"	1.24	"DNN"	3300
"7233"	"Q"	1.24	"DNN"	100
"7234"	"W"	1.24	"DNN"	200
"7235"	"Y"	1.24	"DNN"	200
"7249"	"B"	1.24	"LDK"	200
"7250"	"D"	1.24	"LDK"	26689
"7251"	"J"	1.24	"LDK"	300
"7252"	"K"	1.24	"LDK"	100
"7253"	"N"	1.24	"LDK"	600
"7254"	"P"	1.24	"LDK"	2222
"7255"	"X"	1.24	"LDK"	200
"7256"	"Y"	1.24	"LDK"	470
"7257"	"Z"	1.24	"LDK"	100
"7289"	"D"	1.241	"LDK"	200
"7293"	"D"	1.2418	"DNN"	1500
"7298"	"D"	1.2425	"LDK"	1200
"7302"	"P"	1.245	"BAA"	100
"7306"	"B"	1.245	"LDK"	222
"7334"	"A"	1.25	"BAA"	4000
"7335"	"B"	1.25	"BAA"	100
"7336"	"D"	1.25	"BAA"	6600
"7337"	"K"	1.25	"BAA"	600
"7338"	"P"	1.25	"BAA"	800
"7339"	"Q"	1.25	"BAA"	1000
"7340"	"Y"	1.25	"BAA"	191
"7341"	"Z"	1.25	"BAA"	1300
"7349"	"D"	1.25	"CUR"	8000
"7350"	"K"	1.25	"CUR"	2446
"7372"	"B"	1.25	"LDK"	338
"7373"	"J"	1.25	"LDK"	800
"7374"	"Y"	1.25	"LDK"	1300
"7386"	"D"	1.2501	"BAA"	4200
"7398"	"D"	1.2515	"BAA"	100
"7404"	"D"	1.255	"BAA"	400
"7405"	"P"	1.255	"BAA"	100
"7406"	"Q"	1.255	"BAA"	100
"7407"	"Z"	1.255	"BAA"	100
"7418"	"D"	1.2555	"BAA"	100
"7425"	"D"	1.259	"BAA"	2900
"7434"	"D"	1.2599	"BAA"	1400
"7439"	"A"	1.26	"BAA"	1287
"7440"	"B"	1.26	"BAA"	100
"7441"	"D"	1.26	"BAA"	2698
"7442"	"J"	1.26	"BAA"	1500
"7443"	"K"	1.26	"BAA"	1500
"7444"	"P"	1.26	"BAA"	2200
"7445"	"Q"	1.26	"BAA"	1000
"7446"	"W"	1.26	"BAA"	400
"7447"	"Y"	1.26	"BAA"	300
"7448"	"Z"	1.26	"BAA"	1752
"7460"	"D"	1.26	"CUR"	6200
"7461"	"J"	1.26	"CUR"	100
"7462"	"K"	1.26	"CUR"	300
"7463"	"Q"	1.26	"CUR"	7900
"7464"	"Y"	1.26	"CUR"	200
"7492"	"D"	1.2601	"CUR"	2750
"7503"	"D"	1.261	"CUR"	1750
"7508"	"D"	1.2614	"CUR"	5000
