"","exchange","symbol","price","size","primary exchange"
"28502","B","DGI",28.2066663333333,600,"N"
"28504","C","DGI",28.219999,100,"N"
"28507","D1","DGI",28.2341295089286,15690,"N"
"28510","D2","DGI",28.2419718309859,8700,"N"
"28512","J","DGI",28.2332351764706,1800,"N"
"28514","K","DGI",28.2449999230769,1545,"N"
"28517","N","DGI",28.2260896666667,28808,"N"
"28519","P","DGI",28.2309573404255,5781,"N"
"28521","Q","DGI",28.2412900967742,3294,"N"
"28523","W","DGI",28.22,500,"N"
"28525","X","DGI",28.219999,800,"N"
"28526","Y","DGI",28.2325,800,"N"
"28529","Z","DGI",28.2316664358974,4744,"N"
"28533","D2","DGICA",15.2366666666667,300,"Q"
"28536","P","DGICA",15.24,200,"Q"
"28539","Q","DGICA",15.23,300,"Q"
"28541","Z","DGICA",15.24,400,"Q"
"28544","B","DGII",9.11,200,"Q"
"28547","D1","DGII",9.1125,400,"Q"
"28549","D2","DGII",9.065,900,"Q"
"28551","J","DGII",9.1,200,"Q"
"28554","P","DGII",9.08,100,"Q"
"28556","Q","DGII",9.10181818181818,1108,"Q"
"28560","Z","DGII",9.1,200,"Q"
"28562","B","DGIT",6.96347826086957,2300,"Q"
"28564","C","DGIT",6.98,100,"Q"
"28567","D1","DGIT",6.97028333333333,3100,"Q"
"28570","D2","DGIT",6.97075,5800,"Q"
"28572","J","DGIT",6.96545454545454,1500,"Q"
"28575","K","DGIT",6.9675,1781,"Q"
"28578","P","DGIT",6.96944444444444,3634,"Q"
"28581","Q","DGIT",6.96797297297297,5511,"Q"
"28583","W","DGIT",6.96428571428571,700,"Q"
"28586","Y","DGIT",6.958,800,"Q"
"28589","Z","DGIT",6.96566666666667,2178,"Q"
"28593","D1","DGL",48.6200485,830,"P"
"28602","Q","DGL",48.619999,200,"P"
"28608","D1","DGLD",60.909,150,"P"
"28613","P","DGLD",60.8999995,200,"P"
"28621","D1","DGP",37.0698001034483,5350,"P"
"28624","D2","DGP",37.07,700,"P"
"28629","P","DGP",37.06250075,500,"P"
"28632","Q","DGP",37.0629170833333,3600,"P"
"28636","Z","DGP",37.076668,900,"P"
"28639","D1","DGS",51.8879333333333,539,"P"
"28641","D2","DGS",51.84,476,"P"
"28644","K","DGS",51.880001,300,"P"
"28647","P","DGS",51.8683336666667,1074,"P"
"28650","Q","DGS",51.84,479,"P"
"28654","Z","DGS",51.900002,200,"P"
"28664","B","DGX",56.1241669722222,3734,"N"
"28666","C","DGX",56.125,300,"N"
"28669","D1","DGX",56.1428696712329,21378,"N"
"28672","D2","DGX",56.15,300,"N"
"28675","J","DGX",56.1349998846154,2600,"N"
"28678","K","DGX",56.139698,7969,"N"
"28681","N","DGX",56.1320739861751,30774,"N"
"28684","P","DGX",56.134286015873,9584,"N"
"28687","Q","DGX",56.1399384567901,9808,"N"
"28690","W","DGX",56.1475,800,"N"
"28693","X","DGX",56.1499995,200,"N"
"28696","Y","DGX",56.1326925384615,2600,"N"
"28699","Z","DGX",56.1358775438596,5900,"N"
"28703","D1","DGZ",13.6401,1420,"P"
"28706","J","DGZ",13.6366666666667,1201,"P"
"28711","Q","DGZ",13.64,599,"P"
"28713","Y","DGZ",13.63,367,"P"
"28715","Z","DGZ",13.64,700,"P"
"28717","B","DHF",4.48,400,"N"
"28719","D1","DHF",4.47755,879,"N"
"28721","D2","DHF",4.48166666666667,4900,"N"
"28723","J","DHF",4.48333333333333,400,"N"
"28726","N","DHF",4.485,7600,"N"
"28730","W","DHF",4.48,100,"N"
"28732","Y","DHF",4.48333333333333,300,"N"
"28734","Z","DHF",4.47833333333333,367,"N"
"28740","N","DHG",15.56,1425,"N"
"28746","Z","DHG",15.555,100,"N"
"28749","B","DHI",24.0038043695652,19500,"N"
"28752","C","DHI",24,500,"N"
"28755","D1","DHI",23.9985520225225,36334,"N"
"28758","D2","DHI",24.005081300813,52604,"N"
"28761","J","DHI",24.0011924769231,18954,"N"
"28764","K","DHI",24.0014285918367,14283,"N"
"28767","N","DHI",24.004437546875,44357,"N"
"28770","P","DHI",23.9979999666667,14557,"N"
"28773","Q","DHI",24.005204,7851,"N"
"28776","W","DHI",24.0022222222222,1704,"N"
"28779","X","DHI",24.0091666666667,3700,"N"
"28782","Y","DHI",24.0007142857143,3400,"N"
"28785","Z","DHI",24.0034848484848,26496,"N"
"28796","B","DHR",59.9594675384615,18929,"N"
"28799","C","DHR",59.959999,400,"N"
"28802","D1","DHR",59.9606685647383,51542,"N"
"28805","D2","DHR",59.9484210526316,4400,"N"
"28808","J","DHR",59.9592066190476,7135,"N"
"28811","K","DHR",59.9573808095238,6631,"N"
"28814","N","DHR",59.955280084,67833,"N"
"28817","P","DHR",59.9522220777778,11603,"N"
"28820","Q","DHR",59.9523913167702,23222,"N"
"28823","W","DHR",59.98000175,1400,"N"
"28825","X","DHR",59.95240008,2700,"N"
"28828","Y","DHR",59.9601820181818,5900,"N"
"28831","Z","DHR",59.954236610687,16551,"N"
"28834","D1","DHRM",1.94603333333333,1100,"Q"
"28836","D2","DHRM",1.95,100,"Q"
"28840","Y","DHRM",1.945,800,"Q"
"28844","D1","DHS",52.5442505,640,"P"
"28846","D2","DHS",52.52,1164,"P"
"28851","P","DHS",52.5466666666667,380,"P"
"28856","D1","DHT",4.1806,1600,"N"
"28860","N","DHT",4.18,9980,"N"
"28864","B","DHX",8.6105,2196,"N"
"28866","C","DHX",8.63,100,"N"
"28869","D1","DHX",8.60223617021277,6781,"N"
"28872","D2","DHX",8.60509433962264,6300,"N"
"28875","J","DHX",8.623,500,"N"
"28878","K","DHX",8.62173913043478,2550,"N"
"28881","N","DHX",8.60855072463768,11723,"N"
"28884","P","DHX",8.6155,2451,"N"
"28887","Q","DHX",8.61470588235294,4630,"N"
"28890","W","DHX",8.596875,1700,"N"
"28894","Y","DHX",8.61833333333333,1300,"N"
"28897","Z","DHX",8.6125,2800,"N"
"28900","B","DHY",3.312,648,"A"
"28903","D1","DHY",3.3206,12748,"A"
"28905","D2","DHY",3.31,700,"A"
"28907","J","DHY",3.31583333333333,1900,"A"
"28911","P","DHY",3.31333333333333,3399,"A"
"28914","Q","DHY",3.32055555555556,3790,"A"
"28916","W","DHY",3.33,100,"A"
"28919","Y","DHY",3.313,1500,"A"
"28922","Z","DHY",3.31,1000,"A"
"28925","B","DIA",146.430433217391,6000,"P"
"28928","C","DIA",146.419998,100,"P"
"28931","D1","DIA",146.490978896739,46258,"P"
"28935","J","DIA",146.467352029412,7661,"P"
"28938","K","DIA",146.42193538674,25866,"P"
"28942","P","DIA",146.452335295082,57339,"P"
"28945","Q","DIA",146.443687455598,48893,"P"
"28947","W","DIA",146.410004,100,"P"
"28952","Y","DIA",146.483571785714,4200,"P"
"28955","Z","DIA",146.435662610294,45394,"P"
"28959","D1","DIG",52.9829083333333,2435,"P"
"28962","D2","DIG",53.01,300,"P"
"28968","Q","DIG",52.9799995,200,"P"
"28974","B","DIN",69.6719993,1000,"N"
"28976","C","DIN",69.625,232,"N"
"28978","D1","DIN",69.61884206,5200,"N"
"28980","D2","DIN",69.608,500,"N"
"28982","J","DIN",69.5600006,500,"N"
"28984","K","DIN",69.59,200,"N"
"28986","N","DIN",69.6247823913044,3236,"N"
"28988","P","DIN",69.571251,800,"N"
"28990","Q","DIN",69.550003,100,"N"
"28992","X","DIN",69.629997,100,"N"
"28994","Y","DIN",69.6550025,200,"N"
"28996","Z","DIN",69.595001,300,"N"
"28998","B","DIOD",19.27,100,"Q"
"29001","D1","DIOD",19.2738894444444,900,"Q"
"29003","D2","DIOD",19.252,500,"Q"
"29005","J","DIOD",19.25,100,"Q"
"29008","P","DIOD",19.26,200,"Q"
"29010","Q","DIOD",19.2464285714286,700,"Q"
"29013","Y","DIOD",19.25,200,"Q"
"29015","Z","DIOD",19.25,200,"Q"
"29018","B","DIS",61.8780073533835,15485,"N"
"29020","C","DIS",61.950001,100,"N"
"29023","D1","DIS",61.8863130623053,87820,"N"
"29026","D2","DIS",61.8530555555556,5020,"N"
"29029","J","DIS",61.8838335666667,7995,"N"
"29032","K","DIS",61.8960814864865,10413,"N"
"29035","N","DIS",61.8792657231638,125051,"N"
"29038","P","DIS",61.8963857831325,14279,"N"
"29041","Q","DIS",61.8899782554113,43022,"N"
"29043","W","DIS",61.8824995,400,"N"
"29046","X","DIS",61.86499995,3200,"N"
"29049","Y","DIS",61.8677273030303,3300,"N"
"29052","Z","DIS",61.8992047424242,17908,"N"
"29055","B","DISCA",79.1299996129032,3472,"Q"
"29059","D1","DISCA",79.1760050240964,8503,"Q"
"29062","D2","DISCA",79.1877777777778,900,"Q"
"29065","J","DISCA",79.158,500,"Q"
"29068","K","DISCA",79.220001,200,"Q"
"29071","P","DISCA",79.1733328095238,2900,"Q"
"29074","Q","DISCA",79.1590786578947,9254,"Q"
"29076","W","DISCA",79.120003,100,"Q"
"29080","Y","DISCA",79.1400005555556,2008,"Q"
"29083","Z","DISCA",79.1541664166667,2700,"Q"
"29089","D1","DISCK",70.819901,510,"Q"
"29096","K","DISCK",70.8019974,500,"Q"
"29099","P","DISCK",70.790001,400,"Q"
"29102","Q","DISCK",70.7893335333333,2002,"Q"
"29106","Y","DISCK",70.78999925,400,"Q"
"29109","Z","DISCK",70.7679992,610,"Q"
"29112","B","DISH",39.27819964,2679,"Q"
"29116","D1","DISH",39.287352869863,18533,"Q"
"29119","D2","DISH",39.27,900,"Q"
"29122","J","DISH",39.2846147692308,2900,"Q"
"29125","K","DISH",39.2844991,3223,"Q"
"29128","P","DISH",39.288961490566,6307,"Q"
"29131","Q","DISH",39.2896357636364,19757,"Q"
"29133","W","DISH",39.2799996,500,"Q"
"29137","Y","DISH",39.2825708571429,3500,"Q"
"29140","Z","DISH",39.284239721519,8248,"Q"
"29144","D1","DIV",26.448999,300,"P"
"29147","J","DIV",26.450001,640,"P"
"29154","B","DJP",38.52,100,"P"
"29158","D1","DJP",38.5347861428571,731,"P"
"29161","J","DJP",38.529999,100,"P"
"29163","K","DJP",38.526667,1133,"P"
"29165","P","DJP",38.540001,100,"P"
"29169","Y","DJP",38.529999,100,"P"
"29172","B","DK",37.2930767692308,1501,"N"
"29176","D1","DK",37.316016,5600,"N"
"29179","D2","DK",37.3066666666667,1100,"N"
"29182","K","DK",37.2849998888889,1100,"N"
"29185","N","DK",37.2922221111111,2971,"N"
"29188","P","DK",37.27,300,"N"
"29191","Q","DK",37.2931818181818,1183,"N"
"29193","W","DK",37.27,200,"N"
"29197","Y","DK",37.29750025,400,"N"
"29200","Z","DK",37.2966667777778,922,"N"
"29203","D1","DKL",28.88749925,900,"N"
"29205","D2","DKL",29,200,"N"
"29208","N","DKL",29.0785714285714,1310,"N"
"29210","P","DKL",28.879999,200,"N"
"29215","B","DKS",47.014359,3900,"N"
"29217","C","DKS",47.02,100,"N"
"29220","D1","DKS",47.0317950964912,17403,"N"
"29222","D2","DKS",47.0116,2900,"N"
"29224","J","DKS",47.0140001,3100,"N"
"29226","K","DKS",47.0313624545455,1400,"N"
"29229","N","DKS",47.0230227790698,18202,"N"
"29231","P","DKS",47.029847969697,4187,"N"
"29234","Q","DKS",47.0333778918919,4700,"N"
"29236","W","DKS",47.0239996666667,1950,"N"
"29239","X","DKS",47.0199985,200,"N"
"29241","Y","DKS",47.0233338333333,600,"N"
"29243","Z","DKS",47.0295992,2700,"N"
"29245","B","DKT",29.030001,100,"N"
"29248","D1","DKT",29.034999,3800,"N"
"29252","K","DKT",29.049999,100,"N"
"29254","N","DKT",29.032143,1688,"N"
"29256","P","DKT",29.045,1900,"N"
"29268","D2","DLA",15.5133333333333,300,"A"
"29270","P","DLA",15.5025,1477,"A"
"29273","B","DLB",32.075000173913,2600,"N"
"29275","C","DLB",32.049999,100,"N"
"29278","D1","DLB",32.0937926335878,15005,"N"
"29281","D2","DLB",32.0692307692308,2100,"N"
"29283","J","DLB",32.07149975,2100,"N"
"29286","K","DLB",32.0989995,1000,"N"
"29289","N","DLB",32.0849473789474,12394,"N"
"29291","P","DLB",32.1099996428571,6580,"N"
"29293","Q","DLB",32.1121108888889,4800,"N"
"29296","W","DLB",32.0879996,500,"N"
"29299","X","DLB",32.0800003333333,300,"N"
"29302","Y","DLB",32.0805560555556,1800,"N"
"29305","Z","DLB",32.0858336333333,3000,"N"
"29307","D1","DLBS",26.629999,175,"P"
"29313","D1","DLIA",0.69,800,"Q"
"29321","Z","DLIA",0.69,100,"Q"
"29324","B","DLLR",13.1238235294118,1732,"Q"
"29326","C","DLLR",13.12,200,"Q"
"29329","D1","DLLR",13.1191441176471,40712,"Q"
"29332","D2","DLLR",13.1159259259259,7868,"Q"
"29334","J","DLLR",13.1213333333333,1500,"Q"
"29336","K","DLLR",13.1172222222222,2248,"Q"
"29339","P","DLLR",13.1098936170213,6195,"Q"
"29342","Q","DLLR",13.11525,7179,"Q"
"29344","W","DLLR",13.1242857142857,1500,"Q"
"29346","X","DLLR",13.14,600,"Q"
"29347","Y","DLLR",13.121,2077,"Q"
"29350","Z","DLLR",13.1102777777778,1800,"Q"
"29354","D1","DLN",59.6342506666667,865,"P"
"29360","P","DLN",59.6666656666667,1200,"P"
"29364","Z","DLN",59.630001,187,"P"
"29366","B","DLPH",43.7872363157895,4341,"N"
"29368","C","DLPH",43.799999,100,"N"
"29370","D1","DLPH",43.7911781153846,174923,"N"
"29372","D2","DLPH",43.804,6700,"N"
"29375","J","DLPH",43.792222,4000,"N"
"29377","K","DLPH",43.7983827058824,5240,"N"
"29380","N","DLPH",43.7939241898734,17600,"N"
"29383","P","DLPH",43.8042648529412,5500,"N"
"29386","Q","DLPH",43.7914771818182,6460,"N"
"29388","W","DLPH",43.7966663333333,2098,"N"
"29390","X","DLPH",43.7966676666667,300,"N"
"29392","Y","DLPH",43.7931247916667,2400,"N"
"29395","Z","DLPH",43.7915254745763,6082,"N"
"29398","B","DLR",72.5876916923077,1426,"N"
"29402","D1","DLR",72.614294627907,14633,"N"
"29406","J","DLR",72.597500875,800,"N"
"29408","K","DLR",72.6061769411765,1931,"N"
"29411","N","DLR",72.5943672911392,37306,"N"
"29414","P","DLR",72.6011627906977,4500,"N"
"29417","Q","DLR",72.6071190847458,7061,"N"
"29419","W","DLR",72.6225015,400,"N"
"29421","X","DLR",72.550003,800,"N"
"29424","Y","DLR",72.5990912727273,1100,"N"
"29426","Z","DLR",72.6044223846154,2998,"N"
"29429","D1","DLS",56.405001,765,"P"
"29433","P","DLS",56.400002,100,"P"
"29437","B","DLTR",48.1628565714286,2109,"Q"
"29439","C","DLTR",48.16,100,"Q"
"29442","D1","DLTR",48.1626547802198,11546,"Q"
"29445","D2","DLTR",48.18,100,"Q"
"29448","J","DLTR",48.1660712142857,1400,"Q"
"29451","K","DLTR",48.1590006,579,"Q"
"29454","P","DLTR",48.1622724545455,1176,"Q"
"29457","Q","DLTR",48.1632452105263,8978,"Q"
"29462","Y","DLTR",48.171666,1288,"Q"
"29465","Z","DLTR",48.1639389090909,7685,"Q"
"29468","B","DLX",39.0660713928571,2800,"N"
"29472","D1","DLX",39.0453743589744,5000,"N"
"29475","D2","DLX",39.0542857142857,1600,"N"
"29477","J","DLX",39.045,200,"N"
"29480","K","DLX",39.0564635365854,4500,"N"
"29483","N","DLX",39.0327775277778,4238,"N"
"29486","P","DLX",39.0127270454545,5406,"N"
"29489","Q","DLX",39.0454541363636,2200,"N"
"29491","W","DLX",39.0900003333333,400,"N"
"29494","Y","DLX",39.0839998,500,"N"
"29497","Z","DLX",39.0685002,1100,"N"
"29499","B","DM",1.83714285714286,1400,"N"
"29500","D1","DM",1.835,100,"N"
"29502","D2","DM",1.83,200,"N"
"29504","J","DM",1.83,200,"N"
"29507","N","DM",1.839,1430,"N"
"29511","W","DM",1.84,100,"N"
"29513","Y","DM",1.83266666666667,1500,"N"
"29515","Z","DM",1.83416666666667,600,"N"
"29517","B","DMD",8.530625,800,"N"
"29521","D1","DMD",8.53388064516129,3939,"N"
"29524","D2","DMD",8.55,500,"N"
"29526","J","DMD",8.54333333333333,300,"N"
"29528","K","DMD",8.54,100,"N"
"29530","N","DMD",8.539,2477,"N"
"29532","P","DMD",8.54333333333333,300,"N"
"29535","Q","DMD",8.53666666666667,600,"N"
"29538","W","DMD",8.55,400,"N"
"29540","Y","DMD",8.53125,400,"N"
"29542","Z","DMD",8.53625,400,"N"
"29548","P","DMF",10.6075,678,"A"
"29552","Z","DMF",10.61,100,"A"
"29556","D1","DMLP",23.21875,200,"Q"
"29559","D2","DMLP",23.1966666666667,300,"Q"
"29568","Z","DMLP",23.25,100,"Q"
"29570","B","DMND",14.0466666666667,300,"Q"
"29574","D1","DMND",14.04485,1600,"Q"
"29577","D2","DMND",14.05,300,"Q"
"29579","J","DMND",14.0433333333333,700,"Q"
"29582","K","DMND",14.035,200,"Q"
"29585","P","DMND",14.04,100,"Q"
"29588","Q","DMND",14.033125,1600,"Q"
"29590","W","DMND",14.06,100,"Q"
"29593","Y","DMND",14.03,400,"Q"
"29596","Z","DMND",14.05,100,"Q"
"29602","N","DMO",25.5349995,200,"N"
"29606","D1","DMRC",21.169901,100,"Q"
"29613","B","DNB",86.3329171666667,2544,"N"
"29615","C","DNB",86.400002,100,"N"
"29616","D1","DNB",86.363242234375,9465,"N"
"29618","D2","DNB",86.37,300,"N"
"29620","J","DNB",86.3424985,200,"N"
"29622","K","DNB",86.3916663333333,800,"N"
"29625","N","DNB",86.3299996428571,1505,"N"
"29627","P","DNB",86.3740006,1038,"N"
"29630","Q","DNB",86.3560708571429,1400,"N"
"29632","W","DNB",86.3179994,540,"N"
"29634","X","DNB",86.32,200,"N"
"29635","Y","DNB",86.3299993333333,300,"N"
"29637","Z","DNB",86.349445,1000,"N"
"29645","B","DNDN",4.46,1000,"Q"
"29650","D1","DNDN",4.46243913043478,74756,"Q"
"29653","D2","DNDN",4.45875,18683,"Q"
"29656","J","DNDN",4.46088235294118,3600,"Q"
"29659","K","DNDN",4.4568,16083,"Q"
"29662","P","DNDN",4.45722222222222,1200,"Q"
"29665","Q","DNDN",4.46023076923077,16800,"Q"
"29668","X","DNDN",4.47,100,"Q"
"29670","Y","DNDN",4.45714285714286,1600,"Q"
"29673","Z","DNDN",4.46,9044,"Q"
"29675","D1","DNI",15.7132666666667,638,"N"
"29684","B","DNKN",37.7939999142857,4062,"Q"
"29686","C","DNKN",37.6949995,200,"Q"
"29689","D1","DNKN",37.7869821459854,51722,"Q"
"29692","D2","DNKN",37.8457142857143,2079,"Q"
"29695","J","DNKN",37.725625,4663,"Q"
"29698","K","DNKN",37.8178098347107,22446,"Q"
"29701","P","DNKN",37.792707133758,26978,"Q"
"29704","Q","DNKN",37.7739769227799,46178,"Q"
"29709","Y","DNKN",37.7057141428571,700,"Q"
"29712","Z","DNKN",37.765616369863,9600,"Q"
"29717","B","DNN",1.22760869565217,4466,"A"
"29719","D1","DNN",1.24075,3000,"A"
"29721","D2","DNN",1.23421052631579,4700,"A"
"29723","J","DNN",1.24,3300,"A"
"29727","Q","DNN",1.24,100,"A"
"29730","W","DNN",1.24,200,"A"
"29732","X","DNN",1.23,100,"A"
"29734","Y","DNN",1.231875,800,"A"
"29736","Z","DNN",1.22857142857143,1433,"A"
"29738","D1","DNO",38.2598,300,"P"
"29742","Z","DNO",38.259998,100,"P"
"29744","B","DNP",10.45,100,"N"
"29747","D1","DNP",10.4455470588235,7086,"N"
"29749","D2","DNP",10.44,1250,"N"
"29752","K","DNP",10.44,500,"N"
"29755","N","DNP",10.442,4269,"N"
"29757","P","DNP",10.445,100,"N"
"29762","Z","DNP",10.445,100,"N"
"29765","B","DNR",17.1812594007092,49783,"N"
"29767","C","DNR",17.1850005,200,"N"
"29770","D1","DNR",17.1887445807601,108230,"N"
"29773","D2","DNR",17.1721686746988,26928,"N"
"29776","J","DNR",17.1804548909091,16880,"N"
"29779","K","DNR",17.1828187090909,8815,"N"
"29782","N","DNR",17.1731486111111,155031,"N"
"29785","P","DNR",17.1815155151515,5608,"N"
"29788","Q","DNR",17.1804710724638,23737,"N"
"29791","W","DNR",17.1869237692308,2200,"N"
"29794","X","DNR",17.1750003,2600,"N"
"29797","Y","DNR",17.1821219090909,6220,"N"
"29800","Z","DNR",17.179044988764,14738,"N"
"29806","B","DO",68.7242846428571,1600,"N"
"29810","D1","DO",68.7207653505155,11532,"N"
"29813","D2","DO",68.6916666666667,600,"N"
"29816","J","DO",68.699997,100,"N"
"29819","K","DO",68.7350001875,1900,"N"
"29822","N","DO",68.7005126666667,16609,"N"
"29825","P","DO",68.7414811481482,2702,"N"
"29828","Q","DO",68.7011660333333,3200,"N"
"29830","W","DO",68.7633333333333,300,"N"
"29832","X","DO",68.720001,100,"N"
"29835","Y","DO",68.7180008,500,"N"
"29838","Z","DO",68.7006662666667,1860,"N"
"29844","B","DOG",30.360001,2000,"P"
"29848","D1","DOG",30.3610181818182,10760,"P"
"29850","D2","DOG",30.34,1000,"P"
"29852","J","DOG",30.3500005,365,"P"
"29858","Q","DOG",30.34,700,"P"
"29862","Z","DOG",30.360001,200,"P"
"29870","B","DOLE",10.741,3025,"N"
"29872","C","DOLE",10.72,100,"N"
"29874","D1","DOLE",10.75265,6900,"N"
"29877","D2","DOLE",10.7479487179487,13000,"N"
"29879","J","DOLE",10.7474,2900,"N"
"29881","K","DOLE",10.725,700,"N"
"29884","N","DOLE",10.7493548387097,27092,"N"
"29887","P","DOLE",10.7471875,2604,"N"
"29890","Q","DOLE",10.7375,1900,"N"
"29892","W","DOLE",10.72375,3400,"N"
"29894","X","DOLE",10.76,100,"N"
"29896","Y","DOLE",10.752,1000,"N"
"29899","Z","DOLE",10.7365,2200,"N"
"29902","D1","DOM",4.99795,1908,"N"
"29907","N","DOM",4.98,300,"N"
"29909","P","DOM",4.97,200,"N"
"29912","Y","DOM",4.99,100,"N"
"29916","D1","DON",65.489998,229,"P"
"29919","D2","DON",65.43,300,"P"
"29921","J","DON",65.489998,896,"P"
"29929","D1","DOO",43.2420005,586,"P"
"29935","B","DORM",35.369999,100,"Q"
"29937","C","DORM",35.4166666666667,300,"Q"
"29938","D1","DORM",35.4141691538462,1300,"Q"
"29942","J","DORM",35.400002,100,"Q"
"29945","P","DORM",35.4274995,400,"Q"
"29947","Q","DORM",35.4,1267,"Q"
"29949","W","DORM",35.400002,100,"Q"
"29952","Y","DORM",35.419998,100,"Q"
"29954","Z","DORM",35.3899995,200,"Q"
"29957","B","DOV",70.0452371190476,4501,"N"
"29961","D1","DOV",70.0471997752809,9920,"N"
"29964","D2","DOV",70,500,"N"
"29967","J","DOV",70.0337506875,1700,"N"
"29970","K","DOV",70.0507680769231,1700,"N"
"29973","N","DOV",70.0430353214286,11225,"N"
"29976","P","DOV",70.0509988,1618,"N"
"29979","Q","DOV",70.0439985333333,2052,"N"
"29983","X","DOV",70.054001,500,"N"
"29986","Y","DOV",70.031666,625,"N"
"29989","Z","DOV",70.0507571818182,4115,"N"
"29999","B","DOW",32.1714559207709,68377,"N"
"30002","C","DOW",32.169998,100,"N"
"30005","D1","DOW",32.1762833544304,213396,"N"
"30008","D2","DOW",32.18,42731,"N"
"30011","J","DOW",32.1845420915493,20280,"N"
"30014","K","DOW",32.1804756666667,10995,"N"
"30017","N","DOW",32.1731804809524,147117,"N"
"30020","P","DOW",32.1745675189189,38211,"N"
"30023","Q","DOW",32.1669834545455,17427,"N"
"30026","W","DOW",32.1783330555556,1800,"N"
"30028","X","DOW",32.1777774888889,6700,"N"
"30031","Y","DOW",32.17915012,15457,"N"
"30034","Z","DOW",32.1745728542714,36650,"N"
"30037","B","DOX",34.5046291111111,2779,"N"
"30039","C","DOX",34.5,100,"N"
"30042","D1","DOX",34.5042236888889,5115,"N"
"30045","D2","DOX",34.5,6700,"N"
"30047","J","DOX",34.5016663333333,600,"N"
"30050","K","DOX",34.5085697142857,1700,"N"
"30053","N","DOX",34.5042850857143,5497,"N"
"30056","P","DOX",34.5023522352941,2761,"N"
"30059","Q","DOX",34.4997055882353,3500,"N"
"30062","X","DOX",34.5,200,"N"
"30065","Y","DOX",34.5049996666667,300,"N"
"30067","Z","DOX",34.5024990714286,1600,"N"
"30077","B","DPG",19.860001,100,"N"
"30080","D1","DPG",19.8547935,5035,"N"
"30082","D2","DPG",19.84,2661,"N"
"30084","J","DPG",19.85,100,"N"
"30088","N","DPG",19.85500075,750,"N"
"30091","P","DPG",19.835,239,"N"
"30093","Q","DPG",19.84,200,"N"
"30099","D1","DPK",13.267825,730,"P"
"30101","D2","DPK",13.26,1200,"P"
"30105","B","DPM",47.5649995,400,"N"
"30109","D1","DPM",47.6077735,22326,"N"
"30111","D2","DPM",47.6125,400,"N"
"30114","K","DPM",47.6400005,400,"N"
"30116","N","DPM",47.6049091818182,1768,"N"
"30118","P","DPM",47.6800006666667,500,"N"
"30120","Q","DPM",47.609999,300,"N"
"30124","Y","DPM",47.700001,100,"N"
"30125","Z","DPM",47.6269998,500,"N"
"30127","D1","DPO",11.8376666666667,2953,"N"
"30135","N","DPO",11.8225,692,"N"
"30137","P","DPO",11.85,106,"N"
"30139","Q","DPO",11.84,1350,"N"
"30144","B","DPS",48.1151801987952,17841,"N"
"30146","C","DPS",48.1149995,285,"N"
"30149","D1","DPS",48.1161449598394,34137,"N"
"30152","D2","DPS",48.0940909090909,2302,"N"
"30155","J","DPS",48.1144691969697,6600,"N"
"30158","K","DPS",48.1185293529412,5500,"N"
"30161","N","DPS",48.1156317241379,16964,"N"
"30164","P","DPS",48.1136841447368,8209,"N"
"30167","Q","DPS",48.1170777272727,13618,"N"
"30170","W","DPS",48.1316668333333,2142,"N"
"30173","X","DPS",48.1149998333333,1500,"N"
"30176","Y","DPS",48.1193872653061,4900,"N"
"30179","Z","DPS",48.1259524761905,9248,"N"
"30182","B","DPZ",51.477500375,800,"N"
"30186","D1","DPZ",51.4356187142857,3400,"N"
"30188","D2","DPZ",51.444,955,"N"
"30190","J","DPZ",51.4349995,600,"N"
"30193","K","DPZ",51.476667,300,"N"
"30196","N","DPZ",51.4666663636364,4035,"N"
"30199","P","DPZ",51.4308329166667,1690,"N"
"30202","Q","DPZ",51.4492301538462,1300,"N"
"30204","W","DPZ",51.4442852857143,900,"N"
"30206","X","DPZ",51.470001,100,"N"
"30208","Y","DPZ",51.5,100,"N"
"30210","Z","DPZ",51.437501,496,"N"
"30213","D1","DQ",4.6,149,"N"
"30218","N","DQ",4.61,100,"N"
"30224","B","DRAD",2.63666666666667,300,"Q"
"30226","D1","DRAD",2.64502666666667,2400,"Q"
"30229","D2","DRAD",2.64,200,"Q"
"30231","J","DRAD",2.62,300,"Q"
"30234","Q","DRAD",2.63,1800,"Q"
"30238","B","DRC",56.3922223888889,1827,"N"
"30241","C","DRC",56.389999,100,"N"
"30244","D1","DRC",56.3848498333333,1220,"N"
"30248","J","DRC",56.4116668333333,600,"N"
"30251","K","DRC",56.38750075,400,"N"
"30254","N","DRC",56.4115384615385,2047,"N"
"30257","P","DRC",56.3992853571429,1565,"N"
"30260","Q","DRC",56.40999975,400,"N"
"30262","W","DRC",56.43,100,"N"
"30264","X","DRC",56.41,100,"N"
"30266","Y","DRC",56.3699985,200,"N"
"30269","Z","DRC",56.3941661666667,600,"N"
"30274","D1","DRD",6.8001,300,"N"
"30277","D2","DRD",6.80333333333333,700,"N"
"30280","K","DRD",6.80818181818182,5322,"N"
"30283","N","DRD",6.8175,2700,"N"
"30286","P","DRD",6.83,100,"N"
"30288","Q","DRD",6.8,1600,"N"
"30293","Z","DRD",6.8,100,"N"
"30296","B","DRE",17.3807730119048,13299,"N"
"30300","D1","DRE",17.373144011811,70734,"N"
"30305","J","DRE",17.3804248617021,11921,"N"
"30308","K","DRE",17.384761,2484,"N"
"30311","N","DRE",17.3854046756757,10600,"N"
