"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"400","BA","N","Early",0.0305799183092619,84.9653026179263,0.0435524990684108,11075,"N"
"403","BA","P","Early",0.024286344453886,84.8631167721439,0.0276625001585329,9084,"N"
"406","BA","Q","Early",0.0294992828369141,84.940799331665,0.0336986541748047,12536,"N"
"412","BA","Y","Early",0.03800048828125,85.281999206543,0.046002197265625,800,"N"
"415","BA","Z","Early",0.0168404830129523,84.8784201772589,0.0221039621453536,4200,"N"
"421","BAC","B","Early",0.00978259418321692,12.2182064678358,0.00989129232323688,28098,"N"
"424","BAC","C","Early",0.00999995640345982,12.2185713904245,0.00999995640345982,1000,"N"
"429","BAC","J","Early",0.00983050394866426,12.2181015887503,0.00996610027248577,138413,"N"
"432","BAC","K","Early",0.00906468123840771,12.2199639587951,0.00928048607256773,90707,"N"
"435","BAC","N","Early",0.00934259374658545,12.2205104227666,0.00999997545789172,316634,"N"
"438","BAC","P","Early",0.00829785259057444,12.2216134172805,0.00932615023132757,544524,"N"
"441","BAC","Q","Early",0.00753930975629397,12.2151831382232,0.00900523200709158,130128,"N"
"444","BAC","W","Early",0.0100001017252604,12.2233334223429,0.0100001017252604,8650,"N"
"447","BAC","X","Early",0.0100002288818359,12.217333539327,0.0100002288818359,4000,"N"
"450","BAC","Y","Early",0.00999988015018292,12.2210446258089,0.00999988015018292,64943,"N"
"453","BAC","Z","Early",0.00802261007707671,12.2181637596949,0.00988695176981263,103210,"N"
"459","BAX","B","Early",0.0799996512276786,72.4328558785575,0.0971418108258929,894,"N"
"467","BAX","J","Early",0.0166702270507812,72.4900029500325,0.0233332316080729,356,"N"
"470","BAX","K","Early",0.0237483978271484,72.4674997329712,0.0512485504150391,944,"N"
"473","BAX","N","Early",0.0665902224454013,72.4380685632879,0.0818188407204368,14463,"N"
"476","BAX","P","Early",0.0477769639756944,72.466667175293,0.0611114501953125,900,"N"
"479","BAX","Q","Early",0.0400016784667969,72.3805000305176,0.0770011901855469,1300,"N"
"485","BAX","Y","Early",0.0625009536743164,72.3681263923645,0.0687503814697266,1619,"N"
"488","BAX","Z","Early",0.0200021917169744,72.4759105335582,0.0536367242986506,1300,"N"
"494","BK","B","Early",0.0300006866455078,27.9099998474121,0.0300006866455078,115,"N"
"502","BK","J","Early",0.01199951171875,27.996000289917,0.01199951171875,700,"N"
