"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"129","AEP","Q","Midday",0.00856529392225676,48.4679684199142,0.00942161805807759,183669,"N"
"131","AEP","W","Midday",0.00928524562290737,48.4792859213693,0.00928524562290737,1400,"N"
"133","AEP","X","Midday",0.00700111389160156,48.4294998168945,0.0119998931884766,1100,"N"
"135","AEP","Y","Midday",0.00920777273650217,48.4363859573213,0.00970277691831683,13232,"N"
"138","AEP","Z","Midday",0.00877610977086644,48.4603828674431,0.00921527649423871,195643,"N"
"144","AIG","B","Midday",0.00845289684477307,38.8801785786947,0.00966673351469494,53581,"N"
"147","AIG","C","Midday",0.00986897317986739,38.973092129356,0.00921073712800678,14514,"N"
"153","AIG","J","Midday",0.00903441703789981,38.8914400448227,0.00941220338758954,148725,"N"
"156","AIG","K","Midday",0.00752223413201827,38.8842816533922,0.00785757740841636,558497,"N"
"159","AIG","N","Midday",0.00944027928234153,38.8763962622379,0.00968015951243892,688083,"N"
"162","AIG","P","Midday",0.00891994268641431,38.8416963145521,0.00991118029400407,508837,"N"
"165","AIG","Q","Midday",0.00846223201979337,38.8779159800154,0.00966671258848655,783140,"N"
"168","AIG","W","Midday",0.0106060473949878,38.7839394276276,0.00982682529465977,49409,"N"
"171","AIG","X","Midday",0.00931543846652932,38.8799315674664,0.00945214049456871,11800,"N"
"174","AIG","Y","Midday",0.00915921645791523,38.8607263360913,0.00981644096724484,92014,"N"
"177","AIG","Z","Midday",0.00857598565723501,38.874209005253,0.0094353791292177,654472,"N"
"183","ALL","B","Midday",0.00923110626556061,49.7078571109981,0.00978050651131095,11570,"N"
"185","ALL","C","Midday",0.0100008646647135,49.8600006103516,0.0100008646647135,300,"N"
"191","ALL","J","Midday",0.00912610149692177,49.7309549325492,0.00928782490850652,35410,"N"
"194","ALL","K","Midday",0.00854607081201027,49.7195698599433,0.0085459349770928,91890,"N"
"197","ALL","N","Midday",0.00909472121607007,49.7117468255865,0.00953961638233546,162546,"N"
"200","ALL","P","Midday",0.00884709652001259,49.6888034031101,0.0104660468078903,202335,"N"
"203","ALL","Q","Midday",0.0086807257041264,49.709248917281,0.0102146160811044,185310,"N"
"205","ALL","W","Midday",0.00999936190518466,49.6954546841708,0.00999936190518466,1300,"N"
"206","ALL","X","Midday",0.00888994004991319,49.7311108907064,0.0111117892795139,900,"N"
"209","ALL","Y","Midday",0.0100002288818359,49.7148938280471,0.0102128779634516,11600,"N"
"212","ALL","Z","Midday",0.00839011054030022,49.709016113856,0.00979280561601599,145481,"N"
"218","AMGN","B","Midday",0.0232112615880832,105.538521436235,0.0265632092113226,38430,"Q"
"220","AMGN","C","Midday",0.0205569797092014,104.848333570692,0.0238876342773438,2300,"Q"
"226","AMGN","J","Midday",0.0145936655443768,105.569482634788,0.0199768776117369,109164,"Q"
"229","AMGN","K","Midday",0.0115186310516329,105.359898747055,0.0165224329747513,143738,"Q"
"232","AMGN","P","Midday",0.0113252788324665,105.677174618598,0.0152244763051738,253906,"Q"
"235","AMGN","Q","Midday",0.0118525280622881,105.50784057457,0.0147768712036809,449251,"Q"
"238","AMGN","W","Midday",0.0137500762939453,105.551249504089,0.0162506103515625,800,"Q"
"240","AMGN","X","Midday",0.00750160217285156,105.992500305176,0.0174999237060547,500,"Q"
"243","AMGN","Y","Midday",0.0170394428615464,105.371061570152,0.0199999462958821,39741,"Q"
"246","AMGN","Z","Midday",0.0124821149970431,105.490694427056,0.0165906894186646,226084,"Q"
"252","AMZN","B","Midday",0.0796688272898942,263.555750023008,0.0998945785442572,61168,"Q"
"254","AMZN","C","Midday",0.108890109592014,263.340003119575,0.135555691189236,1100,"Q"
"260","AMZN","J","Midday",0.0697038565109025,263.667145686363,0.104962590915054,40387,"Q"
"263","AMZN","K","Midday",0.0490692545572917,263.302627034505,0.080719970703125,55461,"Q"
"266","AMZN","P","Midday",0.0585706518330705,263.572495318772,0.0745151064811497,153303,"Q"
"269","AMZN","Q","Midday",0.056357626049544,263.512452301351,0.0741435312291481,189048,"Q"
"270","AMZN","W","Midday",0.102996826171875,263.489999389648,0.116998291015625,1000,"Q"
"271","AMZN","X","Midday",0.089996337890625,261.570007324219,0.089996337890625,100,"Q"
"274","AMZN","Y","Midday",0.0791394463900862,263.379942269161,0.0974142140355603,19780,"Q"
"277","AMZN","Z","Midday",0.0537505207490015,263.406062467111,0.0796884592744765,84721,"Q"
"283","APA","B","Midday",0.0190089457743877,76.3890992585603,0.0208101702166033,14157,"N"
"284","APA","C","Midday",0.00650177001953125,76.1387489318848,0.0110008239746094,4800,"N"
"290","APA","J","Midday",0.0114648274012974,76.3775537763323,0.014785521371024,31971,"N"
"293","APA","K","Midday",0.00872250899527837,76.3081877748557,0.0122167716905909,75025,"N"
"296","APA","N","Midday",0.00986268466576598,76.2760952827626,0.0133958018214482,129547,"N"
"299","APA","P","Midday",0.0111064699965442,76.3134044629138,0.0148182367261552,83019,"N"
"302","APA","Q","Midday",0.00888515671996468,76.3124431372866,0.0123099188696361,117575,"N"
"303","APA","W","Midday",0.0142873128255208,76.3414284842355,0.0219043550037202,2100,"N"
"304","APA","X","Midday",0.00500297546386719,76.5187492370605,0.0125026702880859,400,"N"
"307","APA","Y","Midday",0.0152506351470947,76.3747809410095,0.0174376010894775,19117,"N"
"310","APA","Z","Midday",0.00920757307882203,76.3044176160772,0.0121437838529566,101169,"N"
"316","APC","B","Midday",0.0152991612752279,85.6648213068644,0.018750372387114,17467,"N"
"319","APC","C","Midday",0.0157154628208705,85.5805342538016,0.0182140895298549,3169,"N"
"325","APC","J","Midday",0.013299686392558,85.6872680506755,0.0157737338665834,21078,"N"
"328","APC","K","Midday",0.0100978999942928,85.719643023107,0.0134416060014205,83873,"N"
"331","APC","N","Midday",0.0126224570078393,85.717123507147,0.0154111574773919,125782,"N"
"334","APC","P","Midday",0.0113229115804036,85.7528780110677,0.0144778866238064,125229,"N"
"337","APC","Q","Midday",0.00971854776830717,85.766368228719,0.0138709424278154,229108,"N"
"339","APC","W","Midday",0.0162499745686849,85.6633335749308,0.017083485921224,2400,"N"
"341","APC","X","Midday",0.0100021362304688,85.3600006103516,0.0100021362304688,200,"N"
"344","APC","Y","Midday",0.0148657721442145,85.7093514107369,0.0173517175622889,19707,"N"
"347","APC","Z","Midday",0.00924681247457782,85.6870556459821,0.012908565719851,65777,"N"
"352","AXP","B","Midday",0.0103185374266023,67.4816882382533,0.00999994946133559,16000,"N"
"354","AXP","C","Midday",0.00999927520751953,67.3181238174438,0.0112485885620117,1100,"N"
"360","AXP","J","Midday",0.00948046763008888,67.4683335097193,0.0100611882107703,35156,"N"
"363","AXP","K","Midday",0.00840780017445388,67.4278445938259,0.00895122046609527,67621,"N"
"366","AXP","N","Midday",0.00877233111199306,67.3951145545819,0.010193988492949,203046,"N"
"369","AXP","P","Midday",0.00836572350102725,67.3592474320356,0.0111158826359416,138150,"N"
"372","AXP","Q","Midday",0.00853068119770772,67.3941638491175,0.0103150917603089,226775,"N"
"375","AXP","W","Midday",0.0109677878759241,67.4629031765845,0.0111828875798051,9300,"N"
"376","AXP","X","Midday",0.00999886648995536,67.5442864554269,0.0100010463169643,700,"N"
"379","AXP","Y","Midday",0.0102471245659722,67.4163581000434,0.0102470303759163,17161,"N"
"382","AXP","Z","Midday",0.00854676368478111,67.3970131290117,0.0102025641218681,146037,"N"
"388","BA","B","Midday",0.0127232736317899,84.674633525429,0.0145552070977176,22757,"N"
"390","BA","C","Midday",0.00928551810128348,84.7617857796805,0.0114271981375558,2000,"N"
"396","BA","J","Midday",0.011429196312314,84.5899206494528,0.0134928869822669,13303,"N"
"399","BA","K","Midday",0.00952076067243304,84.6363656441825,0.0118516235351562,126351,"N"
"402","BA","N","Midday",0.011006581233098,84.7679723182091,0.013507567185622,260290,"N"
"405","BA","P","Midday",0.00941969397032789,84.7733005316974,0.0124336881590594,158882,"N"
"408","BA","Q","Midday",0.00777691743505283,84.7132481477392,0.0121949376083734,266325,"N"
"410","BA","W","Midday",0.01679931640625,84.9207995605469,0.01679931640625,2500,"N"
"411","BA","X","Midday",0.00500106811523438,84.5099983215332,0.0150032043457031,200,"N"
"414","BA","Y","Midday",0.0125521429653825,84.7097235317888,0.0129656035324623,16393,"N"
"417","BA","Z","Midday",0.00703294393260861,84.6645690723124,0.0119714577104792,154945,"N"
"423","BAC","B","Midday",0.00902232971435157,12.1902667152234,0.0097475688678388,1400143,"N"
"425","BAC","C","Midday",0.0100000742319468,12.1936485702927,0.00972979777568095,24250,"N"
"431","BAC","J","Midday",0.00894333509692878,12.1905934193393,0.00986552317345606,2664947,"N"
"434","BAC","K","Midday",0.00721531950692523,12.1908489743495,0.00922671829271466,1632352,"N"
"437","BAC","N","Midday",0.0080816097702534,12.1921920309408,0.00913367238496731,3348984,"N"
"440","BAC","P","Midday",0.00480239987016224,12.1908043660826,0.00947862617122406,2346829,"N"
"443","BAC","Q","Midday",0.00441469167192684,12.188551941856,0.00938710116670059,1704233,"N"
"446","BAC","W","Midday",0.00999999938801648,12.1886095057197,0.00999999938801648,127807,"N"
"449","BAC","X","Midday",0.00886787108655246,12.1924763445584,0.00995278358459473,174300,"N"
"452","BAC","Y","Midday",0.00887167988088805,12.1919319186243,0.00965478062813949,971178,"N"
"455","BAC","Z","Midday",0.00375186747922049,12.1890886915949,0.00951846757258077,1776770,"N"
"461","BAX","B","Midday",0.00952466328938802,72.2306547619048,0.0113096691313244,19222,"N"
"463","BAX","C","Midday",0.00599899291992187,72.2264999389648,0.00299911499023438,1250,"N"
"469","BAX","J","Midday",0.00900560149347595,72.2429055818088,0.0104190766499305,21022,"N"
"472","BAX","K","Midday",0.00900476838308941,72.3075492364069,0.010949999318763,105848,"N"
"475","BAX","N","Midday",0.00895125976906845,72.2715768101185,0.011692482930817,164654,"N"
"478","BAX","P","Midday",0.00898591562169761,72.2748069456042,0.0115777229149368,70610,"N"
"481","BAX","Q","Midday",0.00826194288858749,72.2677870369561,0.0118859615667602,127942,"N"
"482","BAX","W","Midday",0.0100021362304688,72.3199975149972,0.0128577096121652,700,"N"
"484","BAX","X","Midday",0.0233281453450521,72.3366673787435,0.00999704996744792,300,"N"
"487","BAX","Y","Midday",0.0101181030273438,72.2734119639677,0.0112942863913143,18054,"N"
"490","BAX","Z","Midday",0.00821958659203438,72.2754863744471,0.0116093189419595,176182,"N"
"496","BK","B","Midday",0.0095109110293181,28.037010959957,0.00978259418321692,40711,"N"
"498","BK","C","Midday",0.00999990002862338,28.0403447644464,0.00999990002862338,3400,"N"
"504","BK","J","Midday",0.00871497002717491,28.0415246107868,0.00954427451730889,118044,"N"
"507","BK","K","Midday",0.00799580058374584,28.0430793961304,0.00889337734787847,62889,"N"
