"exchange"	"symbol"	"x"
"28327"	"D"	"HL"	1468624
"28328"	"J"	"HL"	42840
"28329"	"K"	"HL"	176334
"28330"	"N"	"HL"	311676
"28331"	"P"	"HL"	136744
"28332"	"Q"	"HL"	159371
"28333"	"W"	"HL"	6223
"28334"	"X"	"HL"	36000
"28335"	"Y"	"HL"	25385
"28336"	"Z"	"HL"	174953
"28353"	"B"	"HLF"	6800
"28354"	"C"	"HLF"	2090
"28355"	"D"	"HLF"	312413
"28356"	"J"	"HLF"	8707
"28357"	"K"	"HLF"	78497
"28358"	"N"	"HLF"	93951
"28359"	"P"	"HLF"	101564
"28360"	"Q"	"HLF"	43597
"28361"	"X"	"HLF"	100
"28362"	"Y"	"HLF"	2700
"28363"	"Z"	"HLF"	17120
"28376"	"B"	"HLS"	4300
"28377"	"D"	"HLS"	41101
"28378"	"J"	"HLS"	1700
"28379"	"K"	"HLS"	19257
"28380"	"N"	"HLS"	18886
"28381"	"P"	"HLS"	30913
"28382"	"Q"	"HLS"	25014
"28383"	"W"	"HLS"	700
"28384"	"Y"	"HLS"	900
"28385"	"Z"	"HLS"	3400
"28406"	"B"	"HLX"	25000
"28407"	"C"	"HLX"	700
"28408"	"D"	"HLX"	182375
"28409"	"J"	"HLX"	11400
"28410"	"K"	"HLX"	59030
"28411"	"N"	"HLX"	101837
"28412"	"P"	"HLX"	60223
"28413"	"Q"	"HLX"	67831
"28414"	"W"	"HLX"	19800
"28415"	"X"	"HLX"	4055
"28416"	"Y"	"HLX"	15000
"28417"	"Z"	"HLX"	33771
"28438"	"B"	"HMA"	55077
"28439"	"C"	"HMA"	700
"28440"	"D"	"HMA"	427161
"28441"	"J"	"HMA"	47322
"28442"	"K"	"HMA"	402805
"28443"	"N"	"HMA"	314916
"28444"	"P"	"HMA"	113975
"28445"	"Q"	"HMA"	180870
"28446"	"W"	"HMA"	5600
"28447"	"X"	"HMA"	35010
"28448"	"Y"	"HMA"	26975
"28449"	"Z"	"HMA"	106901
"28467"	"B"	"HMC"	14800
"28468"	"D"	"HMC"	103336
"28469"	"J"	"HMC"	2700
"28470"	"K"	"HMC"	15861
"28471"	"N"	"HMC"	58049
"28472"	"P"	"HMC"	36342
"28473"	"Q"	"HMC"	44525
"28474"	"W"	"HMC"	1700
"28475"	"X"	"HMC"	200
"28476"	"Y"	"HMC"	4600
"28477"	"Z"	"HMC"	21282
"28491"	"B"	"HME"	5500
"28492"	"D"	"HME"	56140
"28493"	"J"	"HME"	2084
"28494"	"K"	"HME"	13492
"28495"	"N"	"HME"	20960
"28496"	"P"	"HME"	17884
"28497"	"Q"	"HME"	23583
"28498"	"W"	"HME"	500
"28499"	"X"	"HME"	300
"28500"	"Y"	"HME"	3900
"28501"	"Z"	"HME"	14603
"28502"	"B"	"HMH"	100
"28503"	"D"	"HMH"	4647
"28504"	"J"	"HMH"	200
"28505"	"K"	"HMH"	4664
"28506"	"N"	"HMH"	2400
"28507"	"P"	"HMH"	1300
"28508"	"Q"	"HMH"	100
"28509"	"Z"	"HMH"	200
"28520"	"B"	"HMN"	4100
"28521"	"C"	"HMN"	100
"28522"	"D"	"HMN"	14141
"28523"	"J"	"HMN"	300
"28524"	"K"	"HMN"	2540
"28525"	"N"	"HMN"	12246
"28526"	"P"	"HMN"	4300
"28527"	"Q"	"HMN"	2623
"28528"	"W"	"HMN"	200
"28529"	"X"	"HMN"	1100
"28530"	"Y"	"HMN"	800
"28531"	"Z"	"HMN"	2800
"28552"	"B"	"HMY"	90204
"28553"	"C"	"HMY"	200
"28554"	"D"	"HMY"	485110
"28555"	"J"	"HMY"	30971
"28556"	"K"	"HMY"	77482
"28557"	"N"	"HMY"	276903
"28558"	"P"	"HMY"	201333
"28559"	"Q"	"HMY"	180713
"28560"	"W"	"HMY"	7250
"28561"	"X"	"HMY"	34200
"28562"	"Y"	"HMY"	41227
"28563"	"Z"	"HMY"	174908
"28579"	"B"	"HNI"	4200
"28580"	"D"	"HNI"	10916
"28581"	"J"	"HNI"	1500
"28582"	"K"	"HNI"	8800
"28583"	"N"	"HNI"	20114
"28584"	"P"	"HNI"	3800
"28585"	"Q"	"HNI"	5261
"28586"	"W"	"HNI"	300
"28587"	"X"	"HNI"	300
"28588"	"Y"	"HNI"	300
"28589"	"Z"	"HNI"	19800
"28604"	"B"	"HNP"	4200
"28605"	"D"	"HNP"	36088
"28606"	"J"	"HNP"	799
"28607"	"K"	"HNP"	8597
"28608"	"N"	"HNP"	15444
"28609"	"P"	"HNP"	12831
"28610"	"Q"	"HNP"	14300
"28611"	"W"	"HNP"	500
"28612"	"X"	"HNP"	500
"28613"	"Y"	"HNP"	1100
"28614"	"Z"	"HNP"	3900
"28626"	"B"	"HNR"	3091
"28627"	"C"	"HNR"	200
"28628"	"D"	"HNR"	83886
"28629"	"J"	"HNR"	2300
"28630"	"K"	"HNR"	13214
"28631"	"N"	"HNR"	20611
"28632"	"P"	"HNR"	28910
"28633"	"Q"	"HNR"	16012
"28634"	"W"	"HNR"	500
"28635"	"Y"	"HNR"	1400
"28636"	"Z"	"HNR"	6600
"28658"	"B"	"HNT"	11319
"28659"	"C"	"HNT"	500
"28660"	"D"	"HNT"	84605
"28661"	"J"	"HNT"	2295
"28662"	"K"	"HNT"	11200
"28663"	"N"	"HNT"	43658
"28664"	"P"	"HNT"	20021
"28665"	"Q"	"HNT"	25397
"28666"	"W"	"HNT"	1300
"28667"	"X"	"HNT"	5200
"28668"	"Y"	"HNT"	1701
"28669"	"Z"	"HNT"	9151
"28693"	"B"	"HOG"	41655
"28694"	"C"	"HOG"	200
"28695"	"D"	"HOG"	259647
"28696"	"J"	"HOG"	19863
"28697"	"K"	"HOG"	24193
"28698"	"N"	"HOG"	91119
"28699"	"P"	"HOG"	77802
"28700"	"Q"	"HOG"	70277
"28701"	"W"	"HOG"	4961
"28702"	"X"	"HOG"	14962
"28703"	"Y"	"HOG"	6900
"28704"	"Z"	"HOG"	53498
"28726"	"B"	"HON"	42954
"28727"	"C"	"HON"	900
"28728"	"D"	"HON"	538327
"28729"	"J"	"HON"	20612
"28730"	"K"	"HON"	88229
"28731"	"N"	"HON"	163087
"28732"	"P"	"HON"	62208
"28733"	"Q"	"HON"	126322
"28734"	"W"	"HON"	9000
"28735"	"X"	"HON"	2600
"28736"	"Y"	"HON"	19878
"28737"	"Z"	"HON"	90555
"28757"	"B"	"HOS"	10345
"28758"	"D"	"HOS"	61386
"28759"	"J"	"HOS"	2900
"28760"	"K"	"HOS"	18600
"28761"	"N"	"HOS"	15803
"28762"	"P"	"HOS"	47990
"28763"	"Q"	"HOS"	20514
"28764"	"X"	"HOS"	1100
"28765"	"Y"	"HOS"	4400
"28766"	"Z"	"HOS"	20387
"28788"	"B"	"HOT"	16800
"28789"	"C"	"HOT"	400
"28790"	"D"	"HOT"	193391
"28791"	"J"	"HOT"	13600
"28792"	"K"	"HOT"	88173
"28793"	"N"	"HOT"	90642
"28794"	"P"	"HOT"	70513
"28795"	"Q"	"HOT"	60804
"28796"	"W"	"HOT"	6590
"28797"	"X"	"HOT"	4500
"28798"	"Y"	"HOT"	7400
"28799"	"Z"	"HOT"	33900
"28823"	"B"	"HOV"	99590
"28824"	"C"	"HOV"	19100
"28825"	"D"	"HOV"	3253776
"28826"	"J"	"HOV"	143225
"28827"	"K"	"HOV"	402695
"28828"	"N"	"HOV"	464648
"28829"	"P"	"HOV"	281071
"28830"	"Q"	"HOV"	339974
"28831"	"W"	"HOV"	16399
"28832"	"X"	"HOV"	48187
"28833"	"Y"	"HOV"	51862
"28834"	"Z"	"HOV"	201145
"28836"	"N"	"HOVU"	3300
"28837"	"P"	"HOVU"	1400
"28859"	"B"	"HP"	68543
"28860"	"C"	"HP"	1500
"28861"	"D"	"HP"	309443
"28862"	"J"	"HP"	27349
"28863"	"K"	"HP"	34571
"28864"	"N"	"HP"	104911
"28865"	"P"	"HP"	112062
"28866"	"Q"	"HP"	126148
"28867"	"W"	"HP"	100
"28868"	"X"	"HP"	8900
"28869"	"Y"	"HP"	24273
"28870"	"Z"	"HP"	53709
"28876"	"B"	"HPF"	500
"28877"	"D"	"HPF"	38238
"28878"	"J"	"HPF"	500
"28879"	"K"	"HPF"	4617
"28880"	"N"	"HPF"	10851
"28881"	"P"	"HPF"	752
"28882"	"Q"	"HPF"	3200
"28883"	"W"	"HPF"	100
"28884"	"Z"	"HPF"	600
"28892"	"B"	"HPI"	1700
"28893"	"D"	"HPI"	20022
"28894"	"K"	"HPI"	1443
"28895"	"N"	"HPI"	5946
"28896"	"P"	"HPI"	1399
"28897"	"Q"	"HPI"	1561
"28898"	"X"	"HPI"	100
"28899"	"Z"	"HPI"	684
"28910"	"B"	"HPP"	1000
"28911"	"C"	"HPP"	400
"28912"	"D"	"HPP"	24616
"28913"	"J"	"HPP"	300
"28914"	"K"	"HPP"	3826
"28915"	"N"	"HPP"	19904
"28916"	"P"	"HPP"	3640
"28917"	"Q"	"HPP"	2300
"28918"	"W"	"HPP"	400
"28919"	"X"	"HPP"	200
"28920"	"Y"	"HPP"	1000
"28921"	"Z"	"HPP"	3500
"28944"	"B"	"HPQ"	405134
"28945"	"C"	"HPQ"	5600
"28946"	"D"	"HPQ"	4594377
"28947"	"J"	"HPQ"	441354
"28948"	"K"	"HPQ"	611319
"28949"	"N"	"HPQ"	981513
"28950"	"P"	"HPQ"	547042
"28951"	"Q"	"HPQ"	962531
"28952"	"W"	"HPQ"	42475
"28953"	"X"	"HPQ"	89855
"28954"	"Y"	"HPQ"	136458
"28955"	"Z"	"HPQ"	864944
"28957"	"B"	"HPS"	1700
"28958"	"D"	"HPS"	33109
"28959"	"J"	"HPS"	700
"28960"	"K"	"HPS"	3338
"28961"	"N"	"HPS"	4968
"28962"	"P"	"HPS"	1841
"28963"	"Q"	"HPS"	2482
"28964"	"W"	"HPS"	600
"28965"	"Y"	"HPS"	600
"28966"	"Z"	"HPS"	500
"28988"	"B"	"HPT"	8648
"28989"	"C"	"HPT"	1200
"28990"	"D"	"HPT"	195876
"28991"	"J"	"HPT"	9860
"28992"	"K"	"HPT"	50555
"28993"	"N"	"HPT"	91744
"28994"	"P"	"HPT"	25861
"28995"	"Q"	"HPT"	47615
"28996"	"W"	"HPT"	4400
"28997"	"X"	"HPT"	500
"28998"	"Y"	"HPT"	5225
"28999"	"Z"	"HPT"	26702
"29014"	"B"	"HPY"	2600
"29015"	"C"	"HPY"	200
"29016"	"D"	"HPY"	38960
"29017"	"J"	"HPY"	2000
"29018"	"K"	"HPY"	6200
"29019"	"N"	"HPY"	34335
"29020"	"P"	"HPY"	31387
"29021"	"Q"	"HPY"	12200
"29022"	"W"	"HPY"	500
"29023"	"Y"	"HPY"	2400
"29024"	"Z"	"HPY"	9175
"29033"	"B"	"HQH"	4300
"29034"	"D"	"HQH"	111554
"29035"	"J"	"HQH"	800
"29036"	"K"	"HQH"	11492
"29037"	"N"	"HQH"	17251
"29038"	"P"	"HQH"	9943
"29039"	"Q"	"HQH"	11541
"29040"	"X"	"HQH"	800
"29041"	"Y"	"HQH"	2700
"29042"	"Z"	"HQH"	3555
"29052"	"B"	"HQL"	800
"29053"	"D"	"HQL"	19820
"29054"	"J"	"HQL"	1200
"29055"	"K"	"HQL"	989
"29056"	"N"	"HQL"	6935
"29057"	"P"	"HQL"	300
"29058"	"Q"	"HQL"	400
"29059"	"X"	"HQL"	100
"29060"	"Z"	"HQL"	692
"29077"	"B"	"HR"	13100
"29078"	"C"	"HR"	600
"29079"	"D"	"HR"	59774
"29080"	"J"	"HR"	6800
"29081"	"K"	"HR"	5062
"29082"	"N"	"HR"	61464
"29083"	"P"	"HR"	25674
"29084"	"Q"	"HR"	20292
"29085"	"W"	"HR"	12200
"29086"	"X"	"HR"	700
"29087"	"Y"	"HR"	2800
"29088"	"Z"	"HR"	8308
"29110"	"B"	"HRB"	21200
"29111"	"D"	"HRB"	425918
"29112"	"J"	"HRB"	44286
"29113"	"K"	"HRB"	59029
"29114"	"N"	"HRB"	229456
"29115"	"P"	"HRB"	103699
"29116"	"Q"	"HRB"	119245
"29117"	"W"	"HRB"	16760
"29118"	"X"	"HRB"	17700
"29119"	"Y"	"HRB"	11763
"29120"	"Z"	"HRB"	108154
"29136"	"B"	"HRC"	5400
"29137"	"C"	"HRC"	700
"29138"	"D"	"HRC"	46753
"29139"	"J"	"HRC"	2450
"29140"	"K"	"HRC"	11200
"29141"	"N"	"HRC"	30196
"29142"	"P"	"HRC"	11576
"29143"	"Q"	"HRC"	19314
"29144"	"W"	"HRC"	2200
"29145"	"Y"	"HRC"	1000
"29146"	"Z"	"HRC"	7500
"29159"	"B"	"HRG"	8300
"29160"	"C"	"HRG"	100
"29161"	"D"	"HRG"	77060
"29162"	"J"	"HRG"	1000
"29163"	"K"	"HRG"	4300
"29164"	"N"	"HRG"	12323
"29165"	"P"	"HRG"	13482
"29166"	"Q"	"HRG"	6400
"29167"	"X"	"HRG"	600
"29168"	"Y"	"HRG"	900
"29169"	"Z"	"HRG"	2600
"29189"	"B"	"HRL"	13715
"29190"	"C"	"HRL"	400
"29191"	"D"	"HRL"	132667
"29192"	"J"	"HRL"	4680
"29193"	"K"	"HRL"	45264
"29194"	"N"	"HRL"	72954
"29195"	"P"	"HRL"	37116
"29196"	"Q"	"HRL"	50811
"29197"	"W"	"HRL"	5632
"29198"	"X"	"HRL"	2600
"29199"	"Y"	"HRL"	7300
"29200"	"Z"	"HRL"	23051
"29222"	"B"	"HRS"	12399
"29223"	"C"	"HRS"	500
"29224"	"D"	"HRS"	332412
"29225"	"J"	"HRS"	19128
"29226"	"K"	"HRS"	27232
"29227"	"N"	"HRS"	88547
"29228"	"P"	"HRS"	43814
"29229"	"Q"	"HRS"	78885
"29230"	"W"	"HRS"	16900
"29231"	"X"	"HRS"	100
"29232"	"Y"	"HRS"	2300
"29233"	"Z"	"HRS"	25348
"29234"	"D"	"HSA"	2400
"29235"	"N"	"HSA"	2200
"29236"	"P"	"HSA"	700
"29255"	"B"	"HSC"	6600
"29256"	"C"	"HSC"	300
"29257"	"D"	"HSC"	66231
"29258"	"J"	"HSC"	2343
"29259"	"K"	"HSC"	13198
"29260"	"N"	"HSC"	22523
"29261"	"P"	"HSC"	20891
"29262"	"Q"	"HSC"	8459
"29263"	"W"	"HSC"	1200
"29264"	"Y"	"HSC"	1000
"29265"	"Z"	"HSC"	10019
"29286"	"B"	"HSH"	6000
"29287"	"C"	"HSH"	300
"29288"	"D"	"HSH"	107853
"29289"	"J"	"HSH"	6300
"29290"	"K"	"HSH"	31212
"29291"	"N"	"HSH"	71793
"29292"	"P"	"HSH"	49716
"29293"	"Q"	"HSH"	73366
"29294"	"W"	"HSH"	4900
"29295"	"X"	"HSH"	5200
"29296"	"Y"	"HSH"	2900
"29297"	"Z"	"HSH"	32116
"29317"	"B"	"HSP"	8425
"29318"	"C"	"HSP"	100
"29319"	"D"	"HSP"	238959
"29320"	"J"	"HSP"	13095
"29321"	"K"	"HSP"	23916
"29322"	"N"	"HSP"	74965
"29323"	"P"	"HSP"	36844
"29324"	"Q"	"HSP"	52130
"29325"	"W"	"HSP"	2100
"29326"	"X"	"HSP"	500
"29327"	"Y"	"HSP"	2200
"29328"	"Z"	"HSP"	26482
"29351"	"B"	"HST"	192895
"29352"	"C"	"HST"	500
"29353"	"D"	"HST"	1330869
"29354"	"J"	"HST"	80967
"29355"	"K"	"HST"	204499
"29356"	"N"	"HST"	510067
"29357"	"P"	"HST"	203058
"29358"	"Q"	"HST"	220329
"29359"	"W"	"HST"	32700
"29360"	"X"	"HST"	72138
"29361"	"Y"	"HST"	68085
"29362"	"Z"	"HST"	272583
"29383"	"B"	"HSY"	32601
"29384"	"C"	"HSY"	1100
"29385"	"D"	"HSY"	239016
"29386"	"J"	"HSY"	8714
"29387"	"K"	"HSY"	26858
"29388"	"N"	"HSY"	65713
"29389"	"P"	"HSY"	100835
"29390"	"Q"	"HSY"	28326
"29391"	"W"	"HSY"	10700
"29392"	"X"	"HSY"	6400
"29393"	"Y"	"HSY"	12700
"29394"	"Z"	"HSY"	18333
"29413"	"B"	"HT"	11578
"29414"	"C"	"HT"	200
"29415"	"D"	"HT"	256507
"29416"	"J"	"HT"	22747
"29417"	"K"	"HT"	28917
"29418"	"N"	"HT"	99164
"29419"	"P"	"HT"	27870
"29420"	"Q"	"HT"	54242
"29421"	"W"	"HT"	1200
"29422"	"X"	"HT"	10900
"29423"	"Y"	"HT"	7757
"29424"	"Z"	"HT"	56086
"29444"	"B"	"HTA"	3900
"29445"	"C"	"HTA"	500
"29446"	"D"	"HTA"	273783
"29447"	"J"	"HTA"	9800
"29448"	"K"	"HTA"	30150
"29449"	"N"	"HTA"	65399
"29450"	"P"	"HTA"	25762
"29451"	"Q"	"HTA"	12191
"29452"	"W"	"HTA"	300
"29453"	"Y"	"HTA"	3900
"29454"	"Z"	"HTA"	13800
"29462"	"B"	"HTD"	300
"29463"	"C"	"HTD"	200
"29464"	"D"	"HTD"	71871
"29465"	"J"	"HTD"	700
"29466"	"K"	"HTD"	12665
"29467"	"N"	"HTD"	10756
"29468"	"P"	"HTD"	16070
"29469"	"Q"	"HTD"	4411
"29470"	"X"	"HTD"	100
"29471"	"Y"	"HTD"	200
"29472"	"Z"	"HTD"	1400
"29474"	"D"	"HTF"	2810
"29475"	"K"	"HTF"	100
"29476"	"N"	"HTF"	1085
"29496"	"B"	"HTGC"	1200
"29497"	"C"	"HTGC"	300
"29498"	"D"	"HTGC"	491530
"29499"	"J"	"HTGC"	11300
"29500"	"K"	"HTGC"	40351
"29501"	"N"	"HTGC"	63452
"29502"	"P"	"HTGC"	36829
"29503"	"Q"	"HTGC"	63498
"29504"	"W"	"HTGC"	4500
"29505"	"X"	"HTGC"	100
"29506"	"Y"	"HTGC"	4650
"29507"	"Z"	"HTGC"	30998
"29509"	"D"	"HTGY"	3490
"29510"	"N"	"HTGY"	400
"29511"	"D"	"HTGZ"	1775
"29512"	"N"	"HTGZ"	585
"29522"	"B"	"HTH"	2300
"29523"	"C"	"HTH"	300
"29524"	"D"	"HTH"	64687
"29525"	"J"	"HTH"	500
"29526"	"K"	"HTH"	12543
"29527"	"N"	"HTH"	19602
"29528"	"P"	"HTH"	12398
"29529"	"Q"	"HTH"	14856
"29530"	"W"	"HTH"	1000
"29531"	"X"	"HTH"	100
"29532"	"Y"	"HTH"	300
"29533"	"Z"	"HTH"	3100
"29538"	"B"	"HTR"	100
"29539"	"D"	"HTR"	20445
"29540"	"J"	"HTR"	100
"29541"	"K"	"HTR"	1512
"29542"	"N"	"HTR"	6097
"29543"	"P"	"HTR"	6952
"29544"	"Q"	"HTR"	3343
"29545"	"W"	"HTR"	300
"29546"	"Y"	"HTR"	1000
"29547"	"Z"	"HTR"	1100
"29563"	"B"	"HTS"	2300
"29564"	"C"	"HTS"	900
"29565"	"D"	"HTS"	102476
"29566"	"J"	"HTS"	3700
"29567"	"K"	"HTS"	8400
"29568"	"N"	"HTS"	33769
"29569"	"P"	"HTS"	11977
"29570"	"Q"	"HTS"	23627
"29571"	"W"	"HTS"	1900
"29572"	"X"	"HTS"	400
"29573"	"Y"	"HTS"	1800
"29574"	"Z"	"HTS"	14559
"29585"	"B"	"HTSI"	3000
"29586"	"D"	"HTSI"	26812
"29587"	"J"	"HTSI"	1600
"29588"	"K"	"HTSI"	8599
"29589"	"N"	"HTSI"	13449
"29590"	"P"	"HTSI"	13810
"29591"	"Q"	"HTSI"	3000
"29592"	"W"	"HTSI"	100
"29593"	"Y"	"HTSI"	1205
"29594"	"Z"	"HTSI"	2968
"29602"	"B"	"HTY"	100
"29603"	"D"	"HTY"	7970
"29604"	"K"	"HTY"	100
"29605"	"N"	"HTY"	3143
"29606"	"P"	"HTY"	841
"29607"	"Q"	"HTY"	400
"29608"	"Y"	"HTY"	200
"29609"	"Z"	"HTY"	800
"29633"	"B"	"HTZ"	82383
"29634"	"C"	"HTZ"	29177
"29635"	"D"	"HTZ"	3613308
"29636"	"J"	"HTZ"	123841
"29637"	"K"	"HTZ"	495312
"29638"	"N"	"HTZ"	768716
"29639"	"P"	"HTZ"	446347
"29640"	"Q"	"HTZ"	425838
"29641"	"W"	"HTZ"	32284
"29642"	"X"	"HTZ"	18562
"29643"	"Y"	"HTZ"	109406
"29644"	"Z"	"HTZ"	209309
"29667"	"B"	"HUM"	24601
"29668"	"C"	"HUM"	100
"29669"	"D"	"HUM"	429122
"29670"	"J"	"HUM"	11908
"29671"	"K"	"HUM"	122548
"29672"	"N"	"HUM"	65978
"29673"	"P"	"HUM"	48671
"29674"	"Q"	"HUM"	84886
"29675"	"W"	"HUM"	4000
"29676"	"X"	"HUM"	500
"29677"	"Y"	"HUM"	6200
"29678"	"Z"	"HUM"	44877
"29700"	"B"	"HUN"	68868
"29701"	"C"	"HUN"	2900
"29702"	"D"	"HUN"	733279
"29703"	"J"	"HUN"	40230
"29704"	"K"	"HUN"	169519
"29705"	"M"	"HUN"	2000
"29706"	"N"	"HUN"	372905
"29707"	"P"	"HUN"	162390
"29708"	"Q"	"HUN"	177432
"29709"	"W"	"HUN"	15700
"29710"	"X"	"HUN"	7100
"29711"	"Y"	"HUN"	24086
"29712"	"Z"	"HUN"	227621
"29717"	"D"	"HVB"	8030
"29718"	"K"	"HVB"	505
"29719"	"N"	"HVB"	1000
"29720"	"P"	"HVB"	1410
"29721"	"Q"	"HVB"	4367
"29722"	"Z"	"HVB"	1800
"29737"	"B"	"HVT"	2400
"29738"	"D"	"HVT"	54433
"29739"	"J"	"HVT"	3900
"29740"	"K"	"HVT"	1000
"29741"	"N"	"HVT"	10300
"29742"	"P"	"HVT"	4431
"29743"	"Q"	"HVT"	9608
"29744"	"W"	"HVT"	200
"29745"	"X"	"HVT"	100
"29746"	"Y"	"HVT"	1600
"29747"	"Z"	"HVT"	4800
"29768"	"B"	"HW"	56720
"29769"	"C"	"HW"	600
"29770"	"D"	"HW"	120453
"29771"	"J"	"HW"	7400
"29772"	"K"	"HW"	22438
"29773"	"N"	"HW"	62340
"29774"	"P"	"HW"	40542
"29775"	"Q"	"HW"	53928
"29776"	"W"	"HW"	2200
"29777"	"X"	"HW"	400
"29778"	"Y"	"HW"	2300
"29779"	"Z"	"HW"	30753
"29799"	"B"	"HXL"	19205
"29800"	"C"	"HXL"	500
"29801"	"D"	"HXL"	216408
"29802"	"J"	"HXL"	10541
"29803"	"K"	"HXL"	62140
"29804"	"N"	"HXL"	85712
"29805"	"P"	"HXL"	54320
"29806"	"Q"	"HXL"	69168
"29807"	"W"	"HXL"	2500
"29808"	"X"	"HXL"	1600
"29809"	"Y"	"HXL"	12585
"29810"	"Z"	"HXL"	19968
"29830"	"B"	"HXM"	12000
"29831"	"D"	"HXM"	250380
"29832"	"J"	"HXM"	12788
"29833"	"K"	"HXM"	27415
"29834"	"N"	"HXM"	146831
"29835"	"P"	"HXM"	84834
"29836"	"Q"	"HXM"	66033
"29837"	"W"	"HXM"	300
"29838"	"Y"	"HXM"	6200
"29839"	"Z"	"HXM"	42876
"29845"	"B"	"HY"	300
"29846"	"C"	"HY"	100
"29847"	"D"	"HY"	3454
"29848"	"J"	"HY"	100
"29849"	"K"	"HY"	500
"29850"	"N"	"HY"	6851
"29851"	"P"	"HY"	1000
"29852"	"Q"	"HY"	300
"29853"	"Y"	"HY"	200
"29854"	"Z"	"HY"	700
"29863"	"B"	"HYB"	1200
"29864"	"D"	"HYB"	24438
"29865"	"J"	"HYB"	500
"29866"	"K"	"HYB"	3447
"29867"	"N"	"HYB"	6681
"29868"	"P"	"HYB"	1100
"29869"	"Q"	"HYB"	500
"29870"	"Y"	"HYB"	100
"29871"	"Z"	"HYB"	500
"29879"	"B"	"HYF"	11900
"29880"	"C"	"HYF"	1800
"29881"	"D"	"HYF"	134320
"29882"	"J"	"HYF"	2800
"29883"	"K"	"HYF"	18400
"29884"	"N"	"HYF"	11500
"29885"	"P"	"HYF"	25358
"29886"	"Q"	"HYF"	1600
"29887"	"W"	"HYF"	500
"29888"	"Y"	"HYF"	7400
"29889"	"Z"	"HYF"	7602
"29894"	"B"	"HYI"	1495
"29895"	"D"	"HYI"	32053
"29896"	"K"	"HYI"	4731
"29897"	"N"	"HYI"	5027
"29898"	"P"	"HYI"	2176
"29899"	"Q"	"HYI"	2097
"29900"	"W"	"HYI"	100
"29901"	"Y"	"HYI"	611
"29902"	"Z"	"HYI"	200
"29903"	"D"	"HYL"	1000
"29912"	"B"	"HYT"	1200
"29913"	"D"	"HYT"	44107
"29914"	"J"	"HYT"	966
"29915"	"K"	"HYT"	2650
"29916"	"N"	"HYT"	6576
"29917"	"P"	"HYT"	7401
"29918"	"Q"	"HYT"	1100
"29919"	"W"	"HYT"	400
"29920"	"Y"	"HYT"	213
"29921"	"Z"	"HYT"	1549
"29925"	"D"	"HYV"	30101
"29926"	"J"	"HYV"	200
"29927"	"K"	"HYV"	100
"29928"	"N"	"HYV"	2200
"29929"	"P"	"HYV"	3100
"29930"	"Q"	"HYV"	1496
"29931"	"W"	"HYV"	100
"29932"	"Y"	"HYV"	100
"29933"	"Z"	"HYV"	154
"29948"	"B"	"HZO"	5000
"29949"	"C"	"HZO"	100
"29950"	"D"	"HZO"	36470
"29951"	"J"	"HZO"	500
"29952"	"K"	"HZO"	3000
"29953"	"N"	"HZO"	14642
"29954"	"P"	"HZO"	4500
"29955"	"Q"	"HZO"	6800
"29956"	"W"	"HZO"	1100
"29957"	"Y"	"HZO"	1700
"29958"	"Z"	"HZO"	4900
"29972"	"B"	"I"	29408
"29973"	"D"	"I"	285634
"29974"	"J"	"I"	10308
"29975"	"K"	"I"	9941
"29976"	"N"	"I"	15960
"29977"	"P"	"I"	37067
"29978"	"Q"	"I"	26664
"29979"	"X"	"I"	1200
"29980"	"Y"	"I"	1400
"29981"	"Z"	"I"	13542
"29982"	"D"	"IAE"	13491
"29983"	"N"	"IAE"	341
"29984"	"P"	"IAE"	2800
"29985"	"Q"	"IAE"	312
"29986"	"Z"	"IAE"	500
"30010"	"B"	"IAG"	134059
"30011"	"C"	"IAG"	3100
"30012"	"D"	"IAG"	941676
"30013"	"J"	"IAG"	56469
"30014"	"K"	"IAG"	156094
"30015"	"N"	"IAG"	364626
"30016"	"P"	"IAG"	262633
"30017"	"Q"	"IAG"	189684
"30018"	"W"	"IAG"	4100
"30019"	"X"	"IAG"	66860
"30020"	"Y"	"IAG"	86842
"30021"	"Z"	"IAG"	264418
"30024"	"B"	"IBA"	200
"30025"	"C"	"IBA"	100
"30026"	"D"	"IBA"	3833
"30027"	"J"	"IBA"	100
"30028"	"K"	"IBA"	894
"30029"	"N"	"IBA"	2610
"30030"	"P"	"IBA"	200
"30031"	"Q"	"IBA"	300
"30032"	"Z"	"IBA"	100
"30055"	"B"	"IBM"	132506
"30056"	"C"	"IBM"	9881
"30057"	"D"	"IBM"	1649317
"30058"	"J"	"IBM"	70190
"30059"	"K"	"IBM"	183071
"30060"	"N"	"IBM"	349783
"30061"	"P"	"IBM"	229095
"30062"	"Q"	"IBM"	232111
"30063"	"W"	"IBM"	20400
"30064"	"X"	"IBM"	10162
"30065"	"Y"	"IBM"	44616
"30066"	"Z"	"IBM"	111061
"30088"	"B"	"IBN"	16009
"30089"	"C"	"IBN"	300
"30090"	"D"	"IBN"	252689
"30091"	"J"	"IBN"	20492
"30092"	"K"	"IBN"	97622
"30093"	"N"	"IBN"	101675
"30094"	"P"	"IBN"	93572
"30095"	"Q"	"IBN"	89097
"30096"	"W"	"IBN"	6100
"30097"	"X"	"IBN"	2100
"30098"	"Y"	"IBN"	7668
"30099"	"Z"	"IBN"	38290
"30116"	"B"	"ICA"	1900
"30117"	"C"	"ICA"	100
"30118"	"D"	"ICA"	26110
"30119"	"J"	"ICA"	700
